timesteps,elapsed_s,cpu_pct,cpu_freq_mhz,ram_gb,ram_pct,gpu_power_w,gpu_mem_gb,gpu_util_pct,gpu_temp_c,cumulative_energy_wh
1000,0.3236417770385742,5.3,4049.991999999999,9.683238983154297,3.8,,,,,0.0
2000,3.3799760341644287,3.8,4049.991999999999,9.705669403076172,3.9,,,,,0.0
3000,3.6940555572509766,3.7,4049.991999999999,9.714527130126953,3.9,,,,,0.0
4000,6.7046685218811035,3.3,4049.991999999999,9.705772399902344,3.9,,,,,0.0
5000,10.256564378738403,3.3,4049.991999999999,9.830638885498047,3.9,,,,,0.0
6000,13.273698806762695,3.3,4049.991999999999,9.820419311523438,3.9,,,,,0.0
7000,13.588866472244263,3.7,4049.991999999999,9.815616607666016,3.9,,,,,0.0
8000,16.661513566970825,3.4,4049.991999999999,9.823665618896484,3.9,,,,,0.0
9000,19.280388832092285,3.3,4049.991999999999,9.821285247802734,3.9,,,,,0.0
10000,22.328834295272827,3.4,4049.991999999999,9.819961547851562,3.9,,,,,0.0
11000,22.641335010528564,3.5,4049.991999999999,9.813079833984375,3.9,,,,,0.0
12000,25.69481635093689,3.4,4049.991999999999,9.839069366455078,3.9,,,,,0.0
13000,29.026490211486816,3.3,4049.991999999999,9.834827423095703,3.9,,,,,0.0
14000,32.05553698539734,3.4,4049.991999999999,9.837722778320312,3.9,,,,,0.0
15000,32.36831545829773,3.2,4049.991999999999,9.834064483642578,3.9,,,,,0.0
16000,35.433279037475586,3.4,4049.991999999999,9.837120056152344,3.9,,,,,0.0
17000,38.02763247489929,3.4,4049.991999999999,9.835563659667969,3.9,,,,,0.0
18000,41.07408094406128,3.4,4049.991999999999,9.83920669555664,3.9,,,,,0.0
19000,41.38581871986389,3.2,4049.991999999999,9.83920669555664,3.9,,,,,0.0
20000,44.42905402183533,3.4,4049.991999999999,9.821548461914062,3.9,,,,,0.0
21000,47.93631315231323,3.4,4049.991999999999,9.835159301757812,3.9,,,,,0.0
22000,50.949450969696045,3.4,4049.991999999999,9.81753158569336,3.9,,,,,0.0
23000,51.25892090797424,3.1,4049.991999999999,9.81753158569336,3.9,,,,,0.0
24000,54.26752781867981,3.3,4049.991999999999,9.810455322265625,3.9,,,,,0.0
25000,56.989622831344604,3.4,4049.991999999999,9.819820404052734,3.9,,,,,0.0
26000,59.986520767211914,3.4,4049.991999999999,9.825752258300781,3.9,,,,,0.0
27000,60.295485734939575,3.1,4049.991999999999,9.822822570800781,3.9,,,,,0.0
28000,63.31892466545105,3.3,4049.991999999999,9.817619323730469,3.9,,,,,0.0
29000,66.8567156791687,3.4,4049.991999999999,9.818782806396484,3.9,,,,,0.0
30000,69.89484095573425,3.4,4049.991999999999,9.823230743408203,3.9,,,,,0.0
31000,70.20792627334595,3.3,4049.991999999999,9.81344223022461,3.9,,,,,0.0
32000,73.26198101043701,3.3,4049.991999999999,9.822071075439453,3.9,,,,,0.0
33000,75.93225431442261,3.4,4049.991999999999,9.828681945800781,3.9,,,,,0.0
34000,79.00570750236511,3.4,4049.991999999999,9.830047607421875,3.9,,,,,0.0
35000,79.32044076919556,3.5,4049.991999999999,9.830520629882812,3.9,,,,,0.0
36000,82.38377618789673,3.3,4049.991999999999,9.82098388671875,3.9,,,,,0.0
37000,85.01615500450134,3.7,4049.991999999999,9.807769775390625,3.9,,,,,0.0
38000,88.08918690681458,3.5,4049.991999999999,9.80093765258789,3.9,,,,,0.0
39000,88.40316247940063,3.1,4049.991999999999,9.800235748291016,3.9,,,,,0.0
40000,91.48051524162292,3.4,4049.991999999999,9.803970336914062,3.9,,,,,0.0
41000,95.08229923248291,3.4,4049.991999999999,9.7890625,3.9,,,,,0.0
42000,98.1548912525177,3.3,4049.991999999999,9.812564849853516,3.9,,,,,0.0
43000,98.46896529197693,3.1,4049.991999999999,9.810997009277344,3.9,,,,,0.0
44000,101.54907011985779,3.4,4049.991999999999,9.79278564453125,3.9,,,,,0.0
45000,101.86330318450928,3.6,4049.991999999999,9.79168701171875,3.9,,,,,0.0
46000,107.32285118103027,3.4,4049.991999999999,9.79593276977539,3.9,,,,,0.0
47000,107.63650345802307,3.5,4049.991999999999,9.79446792602539,3.9,,,,,0.0
48000,110.69300818443298,3.4,4049.991999999999,9.801109313964844,3.9,,,,,0.0
49000,111.00620865821838,3.4,4049.991999999999,9.806697845458984,3.9,,,,,0.0
50000,117.28129553794861,3.4,4049.991999999999,9.814826965332031,3.9,,,,,0.0
51000,117.59842205047607,3.2,4049.991999999999,9.814826965332031,3.9,,,,,0.0
52000,120.7005181312561,3.4,4049.991999999999,9.818462371826172,3.9,,,,,0.0
53000,121.01845836639404,3.4,4049.991999999999,9.80722427368164,3.9,,,,,0.0
54000,126.58634638786316,3.3,4049.991999999999,9.81052017211914,3.9,,,,,0.0
55000,126.90369534492493,3.6,4049.991999999999,9.80975341796875,3.9,,,,,0.0
56000,130.01618576049805,3.4,4049.991999999999,9.840484619140625,3.9,,,,,0.0
57000,130.33275294303894,3.2,4049.991999999999,9.840003967285156,3.9,,,,,0.0
58000,136.6957881450653,3.4,4049.991999999999,9.815277099609375,3.9,,,,,0.0
59000,137.0113980770111,3.4,4049.991999999999,9.822074890136719,3.9,,,,,0.0
60000,140.09328699111938,3.4,4049.991999999999,9.819717407226562,3.9,,,,,0.0
61000,140.4076328277588,3.2,4049.991999999999,9.819473266601562,3.9,,,,,0.0
62000,145.92279386520386,3.4,4049.991999999999,9.829948425292969,3.9,,,,,0.0
63000,146.23743271827698,3.5,4049.991999999999,9.8294677734375,3.9,,,,,0.0
64000,149.32285475730896,3.4,4049.991999999999,9.83597183227539,3.9,,,,,0.0
65000,149.6379406452179,3.2,4049.991999999999,9.83597183227539,3.9,,,,,0.0
66000,155.08490777015686,3.4,4049.991999999999,9.826187133789062,3.9,,,,,0.0
67000,155.39519238471985,3.2,4049.991999999999,9.825870513916016,3.9,,,,,0.0
68000,158.4216332435608,3.4,4049.991999999999,9.822624206542969,3.9,,,,,0.0
69000,158.7330780029297,3.4,4049.991999999999,9.814865112304688,3.9,,,,,0.0
70000,165.0522644519806,3.4,4049.991999999999,9.804370880126953,3.9,,,,,0.0
71000,165.3684115409851,3.3,4049.991999999999,9.803863525390625,3.9,,,,,0.0
72000,168.4553828239441,3.4,4049.991999999999,9.820953369140625,3.9,,,,,0.0
73000,168.77199959754944,3.6,4049.991999999999,9.81887435913086,3.9,,,,,0.0
74000,174.29120755195618,3.4,4049.991999999999,9.822891235351562,3.9,,,,,0.0
75000,174.60745763778687,3.4,4049.991999999999,9.822406768798828,3.9,,,,,0.0
76000,177.69710493087769,3.4,4049.991999999999,9.812725067138672,3.9,,,,,0.0
77000,178.01348996162415,3.2,4049.991999999999,9.81197738647461,3.9,,,,,0.0
78000,184.41566157341003,3.4,4049.991999999999,9.816970825195312,3.9,,,,,0.0
79000,184.73106122016907,3.6,4049.991999999999,9.81650161743164,3.9,,,,,0.0
80000,187.82366132736206,3.3,4049.991999999999,9.841068267822266,3.9,,,,,0.0
81000,188.14000153541565,3.5,4049.991999999999,9.833076477050781,3.9,,,,,0.0
82000,193.65603518486023,3.3,4049.991999999999,9.821979522705078,3.9,,,,,0.0
83000,193.96924757957458,3.4,4049.991999999999,9.82131576538086,3.9,,,,,0.0
84000,197.05305361747742,3.4,4049.991999999999,9.828590393066406,3.9,,,,,0.0
85000,197.36817693710327,3.4,4049.991999999999,9.820358276367188,3.9,,,,,0.0
86000,200.44803476333618,3.4,4049.991999999999,9.816436767578125,3.9,,,,,0.0
87000,203.99985313415527,3.3,4049.991999999999,9.820743560791016,3.9,,,,,0.0
88000,207.08460211753845,3.4,4049.991999999999,9.82723617553711,3.9,,,,,0.0
89000,207.39819860458374,3.1,4049.991999999999,9.82723617553711,3.9,,,,,0.0
90000,210.47698140144348,3.4,4049.991999999999,9.821975708007812,3.9,,,,,0.0
91000,213.22596168518066,3.4,4049.991999999999,9.837066650390625,3.9,,,,,0.0
92000,216.32394862174988,3.4,4049.991999999999,9.843006134033203,3.9,,,,,0.0
93000,216.64082098007202,3.1,4049.991999999999,9.843006134033203,3.9,,,,,0.0
94000,219.74433016777039,3.4,4049.991999999999,9.825855255126953,3.9,,,,,0.0
95000,223.08248090744019,3.3,4049.991999999999,9.827957153320312,3.9,,,,,0.0
96000,226.1741816997528,3.4,4049.991999999999,9.828895568847656,3.9,,,,,0.0
97000,226.49116778373718,3.1,4049.991999999999,9.828895568847656,3.9,,,,,0.0
98000,229.592919588089,3.4,4049.991999999999,9.825965881347656,3.9,,,,,0.0
99000,232.3226957321167,3.4,4049.991999999999,9.826255798339844,3.9,,,,,0.0
100000,235.41408729553223,3.4,4049.991999999999,9.819732666015625,3.9,,,,,0.0
101000,235.73195338249207,3.5,4049.991999999999,9.82381820678711,3.9,,,,,0.0
102000,238.843932390213,3.4,4049.991999999999,9.811542510986328,3.9,,,,,0.0
103000,241.60515689849854,3.3,4049.991999999999,9.818477630615234,3.9,,,,,0.0
104000,244.70019268989563,3.4,4049.991999999999,9.818809509277344,3.9,,,,,0.0
105000,245.01615118980408,3.3,4049.991999999999,9.821525573730469,3.9,,,,,0.0
106000,248.11933946609497,3.4,4049.991999999999,9.830646514892578,3.9,,,,,0.0
107000,251.7014582157135,3.4,4049.991999999999,9.821781158447266,3.9,,,,,0.0
108000,254.7965693473816,3.4,4049.991999999999,9.827659606933594,3.9,,,,,0.0
109000,255.11193370819092,3.3,4049.991999999999,9.825820922851562,3.9,,,,,0.0
110000,258.20824694633484,3.4,4049.991999999999,9.827102661132812,3.9,,,,,0.0
111000,260.96814346313477,3.4,4049.991999999999,9.818744659423828,3.9,,,,,0.0
112000,264.0575268268585,3.3,4049.991999999999,9.833065032958984,3.9,,,,,0.0
113000,264.3739471435547,3.8,4049.991999999999,9.835407257080078,3.9,,,,,0.0
114000,267.4718728065491,3.8,4049.991999999999,9.832008361816406,3.9,,,,,0.0
115000,271.04007625579834,3.4,4049.991999999999,9.82247543334961,3.9,,,,,0.0
116000,274.1154410839081,3.4,4049.991999999999,9.805858612060547,3.9,,,,,0.0
117000,274.4307050704956,3.4,4049.991999999999,9.805862426757812,3.9,,,,,0.0
118000,277.5080289840698,3.4,4049.991999999999,9.828784942626953,3.9,,,,,0.0
119000,280.25661730766296,3.4,4049.991999999999,9.819976806640625,3.9,,,,,0.0
120000,283.3606061935425,3.4,4049.991999999999,9.81912612915039,3.9,,,,,0.0
121000,283.67681550979614,3.2,4049.991999999999,9.81912612915039,3.9,,,,,0.0
122000,286.7799096107483,3.4,4049.991999999999,9.8203125,3.9,,,,,0.0
123000,290.3559901714325,3.3,4049.991999999999,9.837799072265625,3.9,,,,,0.0
124000,293.4340136051178,3.4,4049.991999999999,9.834209442138672,3.9,,,,,0.0
125000,293.7501440048218,3.5,4049.991999999999,9.832725524902344,3.9,,,,,0.0
126000,296.8566162586212,3.4,4049.991999999999,9.832378387451172,3.9,,,,,0.0
127000,299.6176915168762,3.3,4049.991999999999,9.827804565429688,3.9,,,,,0.0
128000,302.72831988334656,3.5,4049.991999999999,9.809341430664062,3.9,,,,,0.0
129000,303.0454697608948,3.3,4049.991999999999,9.808052062988281,3.9,,,,,0.0
130000,306.16280579566956,3.4,4049.991999999999,9.797679901123047,3.9,,,,,0.0
131000,306.4798674583435,3.4,4049.991999999999,9.794723510742188,3.9,,,,,0.0
132000,311.98234391212463,3.4,4049.991999999999,9.78347396850586,3.9,,,,,0.0
133000,312.2964904308319,3.5,4049.991999999999,9.791645050048828,3.9,,,,,0.0
134000,315.39454102516174,3.4,4049.991999999999,9.798042297363281,3.9,,,,,0.0
135000,315.70935678482056,3.2,4049.991999999999,9.798042297363281,3.9,,,,,0.0
