timesteps,elapsed_s,cpu_pct,cpu_freq_mhz,ram_gb,ram_pct,gpu_power_w,gpu_mem_gb,gpu_util_pct,gpu_temp_c,cumulative_energy_wh
1000,0.24426770210266113,3.9,4049.991999999999,9.721847534179688,3.9,,,,,0.0
2000,2.2310190200805664,4.9,4049.991999999999,9.728679656982422,3.9,,,,,0.0
3000,2.4741029739379883,3.3,4049.991999999999,9.728679656982422,3.9,,,,,0.0
4000,4.437266826629639,3.4,4049.991999999999,9.70107650756836,3.9,,,,,0.0
5000,6.102838516235352,3.3,4049.991999999999,9.70126724243164,3.9,,,,,0.0
6000,8.110468864440918,3.8,4049.991999999999,9.70028305053711,3.9,,,,,0.0
7000,8.358781099319458,3.6,4049.991999999999,9.7083740234375,3.9,,,,,0.0
8000,10.375622272491455,3.4,4049.991999999999,9.691925048828125,3.9,,,,,0.0
9000,12.061058044433594,3.8,4049.991999999999,9.690101623535156,3.8,,,,,0.0
10000,14.065449237823486,3.4,4049.991999999999,9.694580078125,3.9,,,,,0.0
11000,14.313405990600586,3.5,4049.991999999999,9.705188751220703,3.9,,,,,0.0
12000,16.318696975708008,3.4,4049.991999999999,9.699958801269531,3.9,,,,,0.0
13000,17.981959104537964,3.8,4049.991999999999,9.697578430175781,3.9,,,,,0.0
14000,19.99527144432068,3.4,4049.991999999999,9.687156677246094,3.8,,,,,0.0
15000,20.244491577148438,3.4,4049.991999999999,9.678035736083984,3.8,,,,,0.0
16000,22.250020742416382,3.7,4049.991999999999,9.670734405517578,3.8,,,,,0.0
17000,23.933043241500854,3.3,4049.991999999999,9.671981811523438,3.8,,,,,0.0
18000,25.943576097488403,3.4,4049.991999999999,9.659408569335938,3.8,,,,,0.0
19000,26.192584991455078,3.5,4049.991999999999,9.674766540527344,3.8,,,,,0.0
20000,28.19353437423706,3.7,4049.991999999999,9.68643569946289,3.8,,,,,0.0
21000,29.855115175247192,3.3,4049.991999999999,9.681747436523438,3.8,,,,,0.0
