step,actual_traffic_mbps,predicted_traffic_mbps,upf_config,power_w,energy_wh,qos,sec,qos_violation
87,69.2165,,DPDK,0.819405,0.204851,0.974223,0.01183829,0
88,83.4569,,DPDK,0.819574,0.204893,0.97472,0.00982032,0
89,78.5698,,DPDK,0.819519,0.20488,0.974647,0.01043046,0
90,88.6324,,DPDK,0.819628,0.204907,0.974785,0.00924751,0
91,75.1291,,DPDK,0.819479,0.20487,0.974497,0.01090761,0
92,75.8048,,DPDK,0.819487,0.204872,0.974527,0.01081048,0
93,81.2284,,DPDK,0.819549,0.204887,0.974694,0.01008945,0
94,95.5749,,DPDK,0.81973,0.204933,0.974863,0.00857683,0
95,99.0585,,DPDK,0.819804,0.204951,0.974898,0.00827596,0
96,92.4367,,DPDK,0.819673,0.204918,0.974826,0.00886739,0
97,144.7699,,DPDK,0.820549,0.205137,0.975228,0.00566795,0
98,173.0397,,DPDK,0.820809,0.205202,0.975261,0.00474347,0
99,183.6432,,DPDK,0.82089,0.205222,0.97527,0.00447003,0
100,204.849,,DPDK,0.821038,0.205259,0.975294,0.00400801,0
101,243.3266,,DPDK,0.821271,0.205318,0.975313,0.00337518,0
102,205.1044,,DPDK,0.821039,0.20526,0.975292,0.00400303,0
103,181.0352,,DPDK,0.82087,0.205218,0.975267,0.00453431,0
104,148.8819,,DPDK,0.820593,0.205148,0.975239,0.0055117,0
105,144.5472,,DPDK,0.820547,0.205137,0.975228,0.00567667,0
106,156.4461,,DPDK,0.820666,0.205166,0.975245,0.00524568,0
107,136.0037,,DPDK,0.820448,0.205112,0.975158,0.00603254,0
108,130.8318,,DPDK,0.820382,0.205095,0.975111,0.00627051,0
109,107.8393,,DPDK,0.819981,0.204995,0.974989,0.00760373,0
110,101.2424,,DPDK,0.81985,0.204962,0.974925,0.00809789,0
111,109.5398,,DPDK,0.820014,0.205003,0.974996,0.00748599,0
112,105.4792,,DPDK,0.819935,0.204984,0.974964,0.00777343,0
113,114.6248,,DPDK,0.820108,0.205027,0.974997,0.00715472,0
114,111.964,,DPDK,0.820059,0.205015,0.974996,0.00732432,0
115,126.2999,,DPDK,0.820313,0.205078,0.975066,0.00649496,0
116,119.5982,,DPDK,0.820197,0.205049,0.974996,0.00685793,0
117,153.5352,,DPDK,0.820639,0.20516,0.975244,0.00534496,0
118,168.0965,,DPDK,0.820769,0.205192,0.975255,0.00488273,0
119,139.9559,,DPDK,0.820496,0.205124,0.975189,0.00586253,0
120,176.5917,,DPDK,0.820837,0.205209,0.975262,0.00464822,0
121,160.7472,,DPDK,0.820705,0.205176,0.97525,0.00510556,0
122,214.6936,,DPDK,0.821101,0.205275,0.975301,0.00382452,0
123,215.1798,,DPDK,0.821104,0.205276,0.975301,0.0038159,0
124,164.7841,,DPDK,0.820741,0.205185,0.975255,0.0049807,0
125,175.8148,,DPDK,0.820831,0.205208,0.975258,0.00466872,0
126,189.4203,,DPDK,0.820932,0.205233,0.975276,0.00433391,0
127,169.7101,,DPDK,0.820783,0.205196,0.975257,0.00483638,0
128,187.6143,,DPDK,0.820919,0.20523,0.975278,0.00437556,0
129,187.9461,,DPDK,0.820921,0.20523,0.975276,0.00436785,0
130,165.2744,,DPDK,0.820745,0.205186,0.975252,0.00496595,0
131,216.0363,,DPDK,0.82111,0.205277,0.975303,0.00380079,0
132,231.2189,,DPDK,0.821202,0.2053,0.975317,0.00355162,0
133,224.0286,,DPDK,0.821159,0.20529,0.97531,0.00366542,0
134,276.9538,,DPDK,0.821442,0.205361,0.975135,0.00296599,0
135,299.0991,,DPDK,0.821536,0.205384,0.974973,0.0027467,0
136,290.775,,DPDK,0.821502,0.205375,0.975031,0.00282521,0
137,319.2891,,DPDK,0.821615,0.205404,0.97483,0.00257326,0
138,306.7967,,DPDK,0.821567,0.205392,0.974916,0.00267789,0
139,328.6642,,DPDK,0.821651,0.205413,0.974769,0.00249997,0
140,265.4052,,DPDK,0.821388,0.205347,0.975201,0.00309485,0
141,239.5913,,DPDK,0.82125,0.205312,0.975322,0.00342771,0
142,241.273,,DPDK,0.821259,0.205315,0.975323,0.00340386,0
143,194.8154,,DPDK,0.82097,0.205242,0.97528,0.00421409,0
144,155.0422,,DPDK,0.820653,0.205163,0.975243,0.00529309,0
145,162.7119,,DPDK,0.820723,0.205181,0.975251,0.00504402,0
146,150.3839,,DPDK,0.820609,0.205152,0.975239,0.00545676,0
147,140.6484,,DPDK,0.820504,0.205126,0.975194,0.00583372,0
148,135.4528,,DPDK,0.820441,0.20511,0.975152,0.00605702,0
149,119.3241,,DPDK,0.820192,0.205048,0.974997,0.00687365,0
150,83.3117,,DPDK,0.819572,0.204893,0.97472,0.00983742,0
