step,actual_traffic_mbps,predicted_traffic_mbps,upf_config,power_w,energy_wh,qos,sec,qos_violation
87,124.8052,,DPDK,0.820288,0.205072,0.975055,0.00657254,0
88,117.0624,,DPDK,0.820152,0.205038,0.974996,0.00700611,0
89,106.369,,DPDK,0.819953,0.204988,0.974973,0.00770857,0
90,106.8269,,DPDK,0.819962,0.20499,0.974978,0.00767561,0
91,111.8515,,DPDK,0.820057,0.205014,0.974996,0.00733166,0
92,116.1159,,DPDK,0.820135,0.205034,0.974996,0.00706307,0
93,108.5559,,DPDK,0.819995,0.204999,0.974995,0.00755367,0
94,124.0964,,DPDK,0.820275,0.205069,0.975045,0.00660999,0
95,117.6789,,DPDK,0.820163,0.205041,0.974999,0.0069695,0
96,136.9277,,DPDK,0.82046,0.205115,0.975163,0.00599192,0
97,148.811,,DPDK,0.820592,0.205148,0.97524,0.00551432,0
98,147.7875,,DPDK,0.820581,0.205145,0.975236,0.00555244,0
99,161.1739,,DPDK,0.820709,0.205177,0.97525,0.00509207,0
100,181.2155,,DPDK,0.820872,0.205218,0.97527,0.00452981,0
101,168.6992,,DPDK,0.820775,0.205194,0.975254,0.00486531,0
102,164.7582,,DPDK,0.820741,0.205185,0.975256,0.00498149,0
103,161.0826,,DPDK,0.820708,0.205177,0.975251,0.00509495,0
104,147.1553,,DPDK,0.820575,0.205144,0.975239,0.00557625,0
105,145.3807,,DPDK,0.820556,0.205139,0.975231,0.00564419,0
106,147.3772,,DPDK,0.820577,0.205144,0.975239,0.00556787,0
107,162.003,,DPDK,0.820716,0.205179,0.975251,0.00506605,0
108,140.8648,,DPDK,0.820506,0.205127,0.975194,0.00582478,0
109,121.1671,,DPDK,0.820224,0.205056,0.975017,0.00676936,0
110,133.983,,DPDK,0.820422,0.205106,0.975138,0.00612333,0
111,145.6321,,DPDK,0.820558,0.20514,0.975232,0.00563446,0
112,163.6269,,DPDK,0.820731,0.205183,0.975252,0.00501587,0
113,157.1475,,DPDK,0.820672,0.205168,0.97525,0.00522231,0
114,159.4329,,DPDK,0.820693,0.205173,0.975252,0.00514758,0
115,166.5311,,DPDK,0.820756,0.205189,0.975256,0.00492855,0
116,171.6695,,DPDK,0.820798,0.2052,0.97526,0.00478127,0
117,192.5944,,DPDK,0.820954,0.205239,0.975279,0.00426261,0
118,202.501,,DPDK,0.821022,0.205255,0.97529,0.00405441,0
119,205.9639,,DPDK,0.821045,0.205261,0.975293,0.00398635,0
120,202.4733,,DPDK,0.821022,0.205255,0.97529,0.00405496,0
121,195.68,,DPDK,0.820976,0.205244,0.975281,0.0041955,0
122,200.4611,,DPDK,0.821008,0.205252,0.97529,0.0040956,0
123,198.6111,,DPDK,0.820996,0.205249,0.975284,0.00413368,0
124,200.2719,,DPDK,0.821007,0.205252,0.97529,0.00409946,0
125,174.3458,,DPDK,0.820819,0.205205,0.975258,0.004708,0
126,171.1905,,DPDK,0.820795,0.205199,0.975256,0.00479463,0
127,159.2528,,DPDK,0.820692,0.205173,0.975249,0.00515339,0
128,184.7967,,DPDK,0.820898,0.205225,0.975273,0.00444217,0
129,196.5394,,DPDK,0.820982,0.205245,0.975285,0.00417719,0
130,192.8724,,DPDK,0.820956,0.205239,0.97528,0.00425647,0
131,193.4458,,DPDK,0.82096,0.20524,0.975278,0.00424388,0
132,183.9069,,DPDK,0.820892,0.205223,0.975272,0.00446363,0
133,171.7326,,DPDK,0.820799,0.2052,0.975257,0.00477952,0
134,175.6339,,DPDK,0.820829,0.205207,0.975264,0.00467352,0
135,183.8749,,DPDK,0.820891,0.205223,0.975272,0.0044644,0
136,194.975,,DPDK,0.820971,0.205243,0.975279,0.00421065,0
137,210.2696,,DPDK,0.821073,0.205268,0.975301,0.00390486,0
138,201.8292,,DPDK,0.821017,0.205254,0.975287,0.00406788,0
139,214.6113,,DPDK,0.821101,0.205275,0.975301,0.00382599,0
140,193.2995,,DPDK,0.820959,0.20524,0.975281,0.00424708,0
141,200.341,,DPDK,0.821007,0.205252,0.975289,0.00409805,0
142,176.0663,,DPDK,0.820833,0.205208,0.975264,0.00466207,0
143,149.6133,,DPDK,0.820601,0.20515,0.975241,0.00548481,0
144,130.2357,,DPDK,0.820374,0.205093,0.975102,0.00629915,0
145,118.8733,,DPDK,0.820184,0.205046,0.974995,0.00689965,0
