step,actual_traffic_mbps,predicted_traffic_mbps,upf_config,power_w,energy_wh,qos,sec,qos_violation
204,97.3637,,OAI-1x,0.882488,0.220622,0.927292,0.00906384,0
205,93.2971,,OAI-1x,0.844931,0.211233,0.928073,0.00905636,0
206,114.2983,,OAI-1x,1.045379,0.261345,0.923863,0.00914606,0
207,100.2348,,OAI-1x,0.909982,0.227495,0.926755,0.0090785,0
208,122.0044,,OAI-1x,1.115504,0.278876,0.921805,0.00914314,0
209,131.6181,,OAI-1x,1.202204,0.300551,0.920927,0.00913404,0
210,116.9332,,OAI-1x,1.069202,0.2673,0.923115,0.0091437,0
211,118.6201,,OAI-1x,1.084859,0.271215,0.922613,0.00914566,0
212,135.9923,,OAI-1x,1.23957,0.309893,0.920648,0.00911501,0
213,147.0607,,OAI-1x,1.337899,0.334475,0.920053,0.0090976,0
214,138.8869,,OAI-1x,1.264103,0.316026,0.920469,0.00910167,0
215,133.8758,,OAI-1x,1.22164,0.30541,0.920784,0.00912518,0
216,152.9969,,OAI-1x,1.39707,0.349268,0.919743,0.00913137,0
217,156.4288,,OAI-1x,1.430216,0.357554,0.919551,0.00914292,0
218,169.4836,,OAI-1x,1.551121,0.38778,0.91889,0.00915205,0
219,163.7515,,OAI-1x,1.498898,0.374725,0.919186,0.00915349,0
220,158.6595,,OAI-1x,1.451475,0.362869,0.919435,0.00914837,0
221,137.433,,OAI-1x,1.251625,0.312906,0.920553,0.00910716,0
222,152.3701,,OAI-1x,1.390853,0.347713,0.919761,0.00912812,0
223,127.0126,,OAI-1x,1.161431,0.290358,0.921211,0.00914422,0
224,152.8206,,OAI-1x,1.395286,0.348821,0.919734,0.00913022,0
225,176.777,,OAI-1x,1.61731,0.404327,0.918545,0.00914887,0
226,192.8659,,OAI-1x,1.754357,0.438589,0.91463,0.00909625,0
227,183.4236,,OAI-1x,1.675243,0.418811,0.917537,0.00913319,0
228,184.9905,,OAI-1x,1.688585,0.422146,0.917051,0.00912796,0
229,187.2128,,OAI-1x,1.707388,0.426847,0.916334,0.00912004,0
230,159.4889,,OAI-1x,1.459449,0.364862,0.919388,0.00915079,0
231,171.9913,,OAI-1x,1.574082,0.39352,0.918753,0.0091521,0
232,194.1383,,OAI-1x,1.764666,0.441166,0.914261,0.00908973,0
233,228.2632,,OAI-1x,2.066919,0.51673,0.911109,0.00905498,0
234,241.5105,,OAI-1x,2.172798,0.543199,0.911397,0.0089967,0
235,244.6593,,OAI-1x,2.197013,0.549253,0.911452,0.00897989,0
236,249.5854,,OAI-1x,2.234432,0.558608,0.911553,0.00895258,0
237,247.2396,,OAI-1x,2.216769,0.554192,0.911511,0.00896607,0
238,265.0201,,OAI-1x,2.348153,0.587038,0.911972,0.00886028,0
239,240.3234,,OAI-1x,2.163412,0.540853,0.911365,0.00900209,0
240,158.5498,,OAI-1x,1.450429,0.362607,0.919436,0.0091481,0
241,155.0357,,OAI-1x,1.416827,0.354207,0.919617,0.00913871,0
242,144.847,,OAI-1x,1.317507,0.329377,0.920147,0.00909585,0
243,138.5144,,OAI-1x,1.260811,0.315203,0.920487,0.00910239,0
244,132.9855,,OAI-1x,1.21404,0.30351,0.920837,0.00912911,0
245,156.1044,,OAI-1x,1.427156,0.356789,0.919569,0.00914231,0
246,143.2506,,OAI-1x,1.302734,0.325684,0.920201,0.00909409,0
247,110.403,,OAI-1x,1.009293,0.252323,0.924883,0.0091419,0
248,97.3126,,OAI-1x,0.88197,0.220492,0.9273,0.00906327,0
249,86.719,,OAI-1x,0.784786,0.196196,0.929524,0.00904976,0
250,83.897,,OAI-1x,0.756883,0.189221,0.930244,0.00902157,0
251,73.6291,,OAI-1x,0.665534,0.166383,0.933032,0.00903901,0
252,70.74,,OAI-1x,0.644341,0.161085,0.933773,0.00910858,0
253,68.293,,OAI-1x,0.625831,0.156458,0.93444,0.00916392,0
254,68.8513,,OAI-1x,0.630102,0.157525,0.934271,0.00915163,0
255,62.6963,,OAI-1x,0.578755,0.144689,0.935906,0.00923108,0
256,50.4076,,OAI-1x,0.458678,0.114669,0.934794,0.00909939,0
257,43.2897,,OAI-1x,0.363359,0.09084,0.933706,0.00839368,0
258,53.2771,,OAI-1x,0.489884,0.122471,0.935118,0.00919502,0
259,35.4239,,OAI-1x,0.294768,0.073692,0.930838,0.00832116,0
260,47.4561,,OAI-1x,0.421252,0.105313,0.934364,0.00887667,0
261,37.7202,,OAI-1x,0.309145,0.077286,0.932216,0.00819575,0
262,21.8436,,OAI-1x,0.208024,0.052006,0.920612,0.00952335,0
263,25.4533,,OAI-1x,0.248161,0.06204,0.923783,0.00974966,0
264,17.1993,,OAI-1x,0.185395,0.046349,0.921249,0.01077922,0
265,16.1957,,OAI-1x,0.175548,0.043887,0.920836,0.01083918,0
266,21.9655,,OAI-1x,0.209392,0.052348,0.92057,0.00953279,0
267,12.9416,,OAI-1x,0.139238,0.034809,0.91819,0.01075889,0
268,10.3884,,OAI-1x,0.107759,0.02694,0.91562,0.01037301,0
269,22.7167,,OAI-1x,0.217609,0.054402,0.921212,0.00957925,0
270,17.237,,OAI-1x,0.185778,0.046445,0.921265,0.0107779,0
271,22.0827,,OAI-1x,0.210718,0.052679,0.920566,0.00954219,0
272,30.2788,,OAI-1x,0.228561,0.05714,0.927424,0.00754856,0
273,40.8504,,OAI-1x,0.329637,0.082409,0.933348,0.00806937,0
274,46.8652,,OAI-1x,0.413322,0.103331,0.93428,0.0088194,0
