step,actual_traffic_mbps,predicted_traffic_mbps,upf_config,power_w,energy_wh,qos,sec,qos_violation
184,61.1738,,2xOAI,0.458899,0.114725,0.927639,0.00750156,0
185,70.5582,,2xOAI,0.586594,0.146649,0.930748,0.00831363,0
186,66.0616,,2xOAI,0.518188,0.129547,0.929312,0.00784401,0
187,60.384,,2xOAI,0.456659,0.114165,0.927366,0.00756257,0
188,75.4912,,2xOAI,0.618395,0.154599,0.932227,0.00819162,0
189,69.3443,,2xOAI,0.570809,0.142702,0.930371,0.00823152,0
190,60.485,,2xOAI,0.456873,0.114218,0.927402,0.0075535,0
191,85.607,,2xOAI,0.712409,0.178102,0.933637,0.00832185,0
192,99.1235,,DPDK,0.819806,0.204951,0.974898,0.00827055,0
193,96.5079,,DPDK,0.81975,0.204938,0.974871,0.00849412,0
194,136.6252,,DPDK,0.820456,0.205114,0.975158,0.00600516,0
195,165.2575,,DPDK,0.820745,0.205186,0.975257,0.00496646,0
196,201.2012,,DPDK,0.821013,0.205253,0.975288,0.00408056,0
197,186.8416,,DPDK,0.820913,0.205228,0.975274,0.00439363,0
198,184.8816,,DPDK,0.820899,0.205225,0.975269,0.00444013,0
199,196.5148,,DPDK,0.820981,0.205245,0.975284,0.00417771,0
200,166.4016,,DPDK,0.820755,0.205189,0.975255,0.00493237,0
201,159.7488,,DPDK,0.820696,0.205174,0.975252,0.00513742,0
202,142.1477,,DPDK,0.82052,0.20513,0.975206,0.00577231,0
203,154.7196,,DPDK,0.82065,0.205162,0.975248,0.00530411,0
204,121.4509,,DPDK,0.820229,0.205057,0.975017,0.00675359,0
205,97.3637,,DPDK,0.819769,0.204942,0.974881,0.00841966,0
206,93.2971,,DPDK,0.819687,0.204922,0.974838,0.00878577,0
207,114.2983,,DPDK,0.820102,0.205026,0.974995,0.0071751,0
208,100.2348,,DPDK,0.819829,0.204957,0.974914,0.00817908,0
209,122.0044,,DPDK,0.820239,0.20506,0.975027,0.00672303,0
210,131.6181,,DPDK,0.820392,0.205098,0.97512,0.00623312,0
211,116.9332,,DPDK,0.82015,0.205037,0.974996,0.00701383,0
212,118.6201,,DPDK,0.82018,0.205045,0.974995,0.00691434,0
213,135.9923,,DPDK,0.820448,0.205112,0.975157,0.00603305,0
214,147.0607,,DPDK,0.820574,0.205143,0.97524,0.00557983,0
215,138.8869,,DPDK,0.820484,0.205121,0.975177,0.00590757,0
216,133.8758,,DPDK,0.820421,0.205105,0.975138,0.00612823,0
217,152.9969,,DPDK,0.820634,0.205158,0.975242,0.00536373,0
218,156.4288,,DPDK,0.820666,0.205166,0.975246,0.00524626,0
219,169.4836,,DPDK,0.820781,0.205195,0.975257,0.00484284,0
220,163.7515,,DPDK,0.820732,0.205183,0.975252,0.00501206,0
221,158.6595,,DPDK,0.820686,0.205172,0.975248,0.00517263,0
222,137.433,,DPDK,0.820466,0.205116,0.975168,0.00596993,0
223,152.3701,,DPDK,0.820628,0.205157,0.97524,0.00538575,0
224,127.0126,,DPDK,0.820325,0.205081,0.975075,0.00645861,0
225,152.8206,,DPDK,0.820632,0.205158,0.975242,0.00536991,0
226,176.777,,DPDK,0.820838,0.20521,0.975261,0.00464335,0
227,192.8659,,DPDK,0.820956,0.205239,0.97528,0.00425661,0
228,183.4236,,DPDK,0.820888,0.205222,0.975269,0.00447537,0
229,184.9905,,DPDK,0.8209,0.205225,0.975271,0.00443752,0
230,187.2128,,DPDK,0.820916,0.205229,0.975276,0.00438493,0
