Actual_Traffic,Predicted_Traffic,UPF_Config,Energy_Wh_Actual,QoS_Score_Actual,Requested_Action,Executed_Action,Cooldown_Blocked,Reward,SEC
146.38623046875,,"('DPDK', 1)",0.2051416039466858,0.9752377271652222,0,0,False,-0.5605489015579224,0.005605489015579224
141.64498901367188,,"('DPDK', 1)",0.2051287144422531,0.9752033352851868,0,0,False,-0.5792756080627441,0.005792756099253893
131.6846160888672,,"('DPDK', 1)",0.20509818196296692,0.9751184582710266,0,0,False,-0.6229981184005737,0.006229981314390898
118.34138488769531,,"('DPDK', 1)",0.20504367351531982,0.9749969244003296,0,0,False,-0.6930582523345947,0.006930582225322723
91.26774597167969,,"('OAI', 2)",0.19827574491500854,0.9340901374816895,2,2,False,-0.8989849090576172,0.008689849637448788
80.49822235107422,,"('OAI', 2)",0.16048729419708252,0.9332455992698669,2,2,False,-0.7974700331687927,0.007974700070917606
79.81401824951172,,"('OAI', 2)",0.157958984375,0.9331938028335571,2,2,False,-0.791635274887085,0.007916352711617947
61.39768981933594,,"('OAI', 2)",0.11487030982971191,0.9277113676071167,2,2,False,-0.7483689785003662,0.007483689580112696
59.933494567871094,,"('OAI', 2)",0.11394613981246948,0.9272112250328064,2,2,False,-0.7604838609695435,0.007604838814586401
58.85254669189453,,"('OAI', 2)",0.11358428001403809,0.9268258213996887,2,2,False,-0.7719922661781311,0.007719922810792923
52.12976837158203,,"('OAI', 2)",0.12133944034576416,0.9243273138999939,2,2,False,-0.931056797504425,0.009310567751526833
59.64213943481445,,"('OAI', 2)",0.11387717723846436,0.927121639251709,2,2,False,-0.763736367225647,0.007637363858520985
47.419647216796875,,"('OAI', 1)",0.10519406199455261,0.9343497157096863,1,1,False,-0.8903458118438721,0.00887345802038908
37.066837310791016,,"('OAI', 1)",0.07717251777648926,0.9318170547485352,1,1,False,-0.832793116569519,0.00832793116569519
