Actual_Traffic,Predicted_Traffic,OAI_Instances,Energy_Wh_Autoscaler,QoS_Score_Autoscaler,Energy_Wh_DPDK,QoS_Score_DPDK,Energy_Wh_OAI1x,QoS_Score_OAI1x
204.849,118.00802,1,0.46498581767082214,0.9111028909683228,0.20525938272476196,0.975293755531311,0.46498581767082214,0.9111028909683228
243.3266,129.77039,1,0.5467134714126587,0.9114155173301697,0.2053176611661911,0.9753127098083496,0.5467134714126587,0.9114155173301697
205.10437,144.01102,1,0.46558982133865356,0.9109974503517151,0.2052597999572754,0.9752923846244812,0.46558982133865356,0.9109974503517151
181.0352,154.85373,1,0.41363760828971863,0.9181718230247498,0.20521757006645203,0.9752671718597412,0.41363760828971863,0.9181718230247498
148.8819,160.53767,1,0.3390166163444519,0.9199515581130981,0.20514823496341705,0.9752389788627625,0.3390166163444519,0.9199515581130981
144.54718,159.96182,1,0.32869404554367065,0.9201350808143616,0.20513665676116943,0.9752275943756104,0.32869404554367065,0.9201350808143616
156.44606,155.52339,1,0.35759982466697693,0.9195472002029419,0.20516645908355713,0.9752453565597534,0.35759982466697693,0.9195472002029419
136.00374,150.182,1,0.3099214434623718,0.9206421971321106,0.20511199533939362,0.9751578569412231,0.3099214434623718,0.9206421971321106
130.83182,143.2411,1,0.29883161187171936,0.9209867119789124,0.20509541034698486,0.9751105904579163,0.29883161187171936,0.9209867119789124
107.83934,135.777,1,0.24619226157665253,0.9254208207130432,0.2049953043460846,0.9749886989593506,0.24619226157665253,0.9254208207130432
101.24243,127.08393,1,0.22990167140960693,0.9265729188919067,0.20496246218681335,0.9749253392219543,0.22990167140960693,0.9265729188919067
109.53982,118.20716,1,0.25027820467948914,0.9251325726509094,0.20500344038009644,0.9749959707260132,0.25027820467948914,0.9251325726509094
105.47917,110.81401,1,0.24041219055652618,0.9258344173431396,0.20498378574848175,0.9749642014503479,0.24041219055652618,0.9258344173431396
114.62478,104.76828,1,0.2620842456817627,0.923774003982544,0.20502705872058868,0.9749968647956848,0.2620842456817627,0.923774003982544
111.96395,100.86544,1,0.25598517060279846,0.9244780540466309,0.20501482486724854,0.9749964475631714,0.25598517060279846,0.9244780540466309
126.29993,98.45238,1,0.28874754905700684,0.9212751388549805,0.20507827401161194,0.9750660061836243,0.28874754905700684,0.9212751388549805
119.598206,98.25397,1,0.2734389901161194,0.9223565459251404,0.20504917204380035,0.9749963879585266,0.2734389901161194,0.9223565459251404
153.53519,98.882484,1,0.350583553314209,0.9196968674659729,0.20515969395637512,0.975243866443634,0.350583553314209,0.9196968674659729
168.09651,102.4637,1,0.3845418095588684,0.9189441800117493,0.20519238710403442,0.9752545356750488,0.3845418095588684,0.9189441800117493
139.95586,108.4196,1,0.3183014690876007,0.9204041957855225,0.20512402057647705,0.9751889109611511,0.3183014690876007,0.9204041957855225
176.5917,113.00333,1,0.40390849113464355,0.9185526967048645,0.2052091658115387,0.9752615690231323,0.40390849113464355,0.9185526967048645
160.74718,119.08099,1,0.3677632212638855,0.9193143248558044,0.2051762491464615,0.9752500057220459,0.3677632212638855,0.9193143248558044
214.69365,124.03036,1,0.48754721879959106,0.9107661843299866,0.2052752673625946,0.975300669670105,0.48754721879959106,0.9107661843299866
215.17982,131.9407,1,0.4886026084423065,0.9108005166053772,0.20527604222297668,0.9753010869026184,0.4886026084423065,0.9108005166053772
164.78413,140.5329,1,0.37707316875457764,0.9191007018089294,0.205185204744339,0.9752548933029175,0.37707316875457764,0.9191007018089294
175.81477,144.54947,1,0.4021848738193512,0.918565034866333,0.2052076756954193,0.9752582311630249,0.4021848738193512,0.918565034866333
189.42035,146.4316,1,0.4314844310283661,0.9156967997550964,0.2052328884601593,0.975275993347168,0.4314844310283661,0.9156967997550964
169.71008,147.7864,1,0.3883005976676941,0.9188616275787354,0.20519572496414185,0.9752573370933533,0.3883005976676941,0.9188616275787354
187.61433,147.0128,1,0.42772185802459717,0.9162448048591614,0.20522965490818024,0.9752779006958008,0.42772185802459717,0.9162448048591614
187.9461,146.5374,1,0.42841893434524536,0.9161340594291687,0.205230250954628,0.9752758741378784,0.42841893434524536,0.9161340594291687
165.27438,146.16405,1,0.37817102670669556,0.9190770983695984,0.20518627762794495,0.9752517342567444,0.37817102670669556,0.9190770983695984
216.03633,144.06464,1,0.49054306745529175,0.910798192024231,0.20527738332748413,0.9753032922744751,0.49054306745529175,0.910798192024231
231.21889,145.26698,1,0.5227966904640198,0.9111679196357727,0.20530037581920624,0.9753167629241943,0.5227966904640198,0.9111679196357727
224.02861,149.19711,1,0.5079526305198669,0.910996675491333,0.20528967678546906,0.9753096103668213,0.5079526305198669,0.910996675491333
276.95377,153.59848,1,0.6079912185668945,0.9122883677482605,0.20536059141159058,0.9751346111297607,0.6079912185668945,0.9122883677482605
299.09906,162.07382,1,0.6445090174674988,0.9128377437591553,0.20538398623466492,0.9749726057052612,0.6445090174674988,0.9128377437591553
290.775,173.5078,1,0.6311032772064209,0.9126269817352295,0.20537540316581726,0.9750306010246277,0.6311032772064209,0.9126269817352295
319.28912,184.44478,1,0.6755337119102478,0.913305938243866,0.2054038643836975,0.9748297929763794,0.6755337119102478,0.913305938243866
306.79672,196.21399,1,0.6565669178962708,0.9130008220672607,0.20539171993732452,0.9749155640602112,0.6565669178962708,0.9130008220672607
328.66425,205.61783,1,0.6892973184585571,0.9134998321533203,0.20541267096996307,0.9747689366340637,0.6892973184585571,0.9134998321533203
265.40518,214.42374,1,0.5877172350883484,0.9119694232940674,0.20534707605838776,0.9752013683319092,0.5877172350883484,0.9119694232940674
239.59126,215.90271,1,0.53945392370224,0.911343514919281,0.20531241595745087,0.9753218293190002,0.53945392370224,0.911343514919281
241.27301,211.07204,1,0.5427607297897339,0.9113786220550537,0.2053147852420807,0.9753230810165405,0.5427607297897339,0.9113786220550537
194.81544,203.41605,1,0.4425579011440277,0.9140470027923584,0.20524239540100098,0.9752799868583679,0.4425579011440277,0.9140470027923584
155.04216,190.95915,1,0.3542332649230957,0.9196422696113586,0.20516321063041687,0.9752432703971863,0.3542332649230957,0.9196422696113586
162.71187,174.20079,1,0.37233707308769226,0.9192216396331787,0.20518063008785248,0.9752508997917175,0.37233707308769226,0.9192216396331787
150.38388,157.79584,1,0.3428034782409668,0.9198856353759766,0.20515216886997223,0.9752388000488281,0.3428034782409668,0.9198856353759766
140.64842,142.267,1,0.31977730989456177,0.9203668832778931,0.20512595772743225,0.9751944541931152,0.31977730989456177,0.9203668832778931
135.4528,128.11267,1,0.30878230929374695,0.9206727147102356,0.20511025190353394,0.9751518368721008,0.30878230929374695,0.9206727147102356
119.32405,115.7791,1,0.27282172441482544,0.922425389289856,0.20504797995090485,0.9749968647956848,0.27282172441482544,0.922425389289856
83.31167,104.85489,1,0.1877215951681137,0.9303730130195618,0.20489300787448883,0.9747201800346375,0.1877215951681137,0.9303730130195618
80.40553,93.072266,1,0.18081973493099213,0.9311501383781433,0.20488499104976654,0.9746814966201782,0.18081973493099213,0.9311501383781433
74.489586,82.169014,1,0.16792264580726624,0.9328052997589111,0.20486776530742645,0.9744696021080017,0.16792264580726624,0.9328052997589111
54.762165,72.73556,1,0.12635086476802826,0.9352706670761108,0.2047986090183258,0.9731707572937012,0.12635086476802826,0.9352706670761108
59.223022,63.751873,1,0.13682736456394196,0.9356563091278076,0.20481617748737335,0.973698616027832,0.13682736456394196,0.9356563091278076
53.618916,56.537556,1,0.12337256222963333,0.9351572394371033,0.20479387044906616,0.9730120301246643,0.12337256222963333,0.9351572394371033
55.065426,51.12442,1,0.1271255910396576,0.9352985620498657,0.2047998458147049,0.9732125997543335,0.1271255910396576,0.9352985620498657
50.95166,47.593014,1,0.11617148667573929,0.9348692893981934,0.20478244125843048,0.9726263284683228,0.11617148667573929,0.9348692893981934
49.909725,45.392776,1,0.1131659522652626,0.9347221851348877,0.2047778069972992,0.9724698066711426,0.1131659522652626,0.9347221851348877
33.689598,44.333397,1,0.06702392548322678,0.9297435283660889,0.20473726093769073,0.9697360992431641,0.06702392548322678,0.9297435283660889
36.130592,43.154583,1,0.0755818709731102,0.9312630295753479,0.20473945140838623,0.9703143239021301,0.0755818709731102,0.9312630295753479
