Actual_Traffic,Predicted_Traffic,OAI_Instances,Energy_Wh_OAI1x,QoS_Score_OAI1x
167.81863403320312,132.57086181640625,1,0.3838858902454376,0.9189786314964294
160.0994415283203,138.10302734375,1,0.36626043915748596,0.919345498085022
158.98829650878906,141.494384765625,1,0.363643616437912,0.9194085001945496
176.3783721923828,143.17010498046875,1,0.4034426808357239,0.9185638427734375
155.8834228515625,144.8484344482422,1,0.3562797009944916,0.9195637106895447
151.2222137451172,144.57473754882812,1,0.34486252069473267,0.9198136329650879
193.24801635742188,142.78683471679688,1,0.43932822346687317,0.9145486950874329
171.16561889648438,143.47183227539062,1,0.391643226146698,0.9187905192375183
263.7792663574219,143.55886840820312,1,0.5848300457000732,0.9119371175765991
205.65248107910156,150.52281188964844,1,0.4668690860271454,0.9107938408851624
211.1239013671875,155.69265747070312,1,0.47942185401916504,0.9106944799423218
228.69154357910156,159.8168182373047,1,0.5176352262496948,0.9111000299453735
277.73150634765625,164.11769104003906,1,0.6093001961708069,0.9123108983039856
230.9044647216797,171.79827880859375,1,0.5221505761146545,0.9111583232879639
217.4733123779297,176.38462829589844,1,0.4937428832054138,0.9108384847640991
198.65396118164062,177.62680053710938,1,0.45047375559806824,0.9129344820976257
226.23712158203125,175.189453125,1,0.5125980973243713,0.9110416173934937
233.50074768066406,173.1595916748047,1,0.5273720622062683,0.9112063646316528
198.14981079101562,171.92079162597656,1,0.4493987262248993,0.913062572479248
190.3638458251953,168.2501678466797,1,0.4334329068660736,0.9153944253921509
202.6382293701172,163.08982849121094,1,0.4598254859447479,0.9117535352706909
204.88670349121094,158.6337127685547,1,0.4650863707065582,0.9110863208770752
224.00758361816406,155.14442443847656,1,0.5079256892204285,0.9109979867935181
206.33326721191406,154.1137237548828,1,0.4684043228626251,0.9105610251426697
220.22344970703125,153.0388946533203,1,0.49979516863822937,0.9108980894088745
216.26312255859375,153.28916931152344,1,0.491047203540802,0.9108145833015442
230.04115295410156,153.81045532226562,1,0.5204153060913086,0.9111248254776001
233.7275848388672,155.57583618164062,1,0.5278295278549194,0.911220908164978
220.42495727539062,158.0542449951172,1,0.5002512335777283,0.9109179973602295
218.26634216308594,159.48703002929688,1,0.49548524618148804,0.9108709692955017
209.71397399902344,160.03489685058594,1,0.47624123096466064,0.9106602072715759
242.8209991455078,159.2353973388672,1,0.5457314252853394,0.9114142060279846
234.80870056152344,160.52932739257812,1,0.5300241708755493,0.9112388491630554
250.99388122558594,161.98045349121094,1,0.5612600445747375,0.9115909337997437
251.533203125,164.74488830566406,1,0.5622506141662598,0.9115905165672302
270.5760803222656,167.86038208007812,1,0.5968983173370361,0.9121125340461731
323.4707946777344,172.3924102783203,1,0.6817196607589722,0.9133796095848083
364.17913818359375,181.62831115722656,1,0.7380342483520508,0.9142097234725952
332.81048583984375,195.6961212158203,1,0.6952676177024841,0.9135816097259521
365.72552490234375,207.8547821044922,1,0.7400743961334229,0.9141974449157715
302.66680908203125,220.48028564453125,1,0.6501490473747253,0.9128987789154053
331.9556579589844,225.7332763671875,1,0.6940221190452576,0.913587212562561
336.0888366699219,229.1268768310547,1,0.6999006867408752,0.9136719107627869
309.2767333984375,231.02139282226562,1,0.6604148745536804,0.9130778312683105
295.2187194824219,229.197998046875,1,0.6383002996444702,0.9127337336540222
275.6679992675781,224.3330535888672,1,0.6057528257369995,0.9122485518455505
244.02870178222656,216.57713317871094,1,0.5480468273162842,0.9114343523979187
160.5314483642578,205.3515625,1,0.3672748804092407,0.9193324446678162
160.71133422851562,186.32850646972656,1,0.36768877506256104,0.919313371181488
157.07009887695312,165.34458923339844,1,0.35910308361053467,0.9195073246955872
154.24400329589844,145.65286254882812,1,0.3523274064064026,0.9196509718894958
136.81112670898438,128.0645751953125,1,0.3116036057472229,0.9206079244613647
126.43498229980469,112.455078125,1,0.2890643775463104,0.9212682843208313
98.24469757080078,99.26164245605469,1,0.2227175235748291,0.9271240234375
83.8802261352539,86.89117431640625,1,0.1891704648733139,0.9302535653114319
85.43559265136719,75.52336120605469,1,0.19307947158813477,0.929842472076416
65.63836669921875,66.09406280517578,1,0.1511140763759613,0.9351592063903809
62.17499923706055,57.69507598876953,1,0.14350101351737976,0.9358612298965454
61.91144561767578,51.15302658081055,1,0.14285209774971008,0.9358461499214172
65.12913513183594,46.53680419921875,1,0.15002799034118652,0.9353035092353821
38.7056884765625,43.8141975402832,1,0.07744943350553513,0.9328182339668274
40.42182922363281,41.00074005126953,1,0.08087226003408432,0.9332758188247681
30.927318572998047,38.78989028930664,1,0.0577789731323719,0.9278846979141235
30.075227737426758,36.71226119995117,1,0.05702527239918709,0.9272772073745728
24.107799530029297,35.06570816040039,1,0.05900733545422554,0.9225593209266663
24.730207443237305,33.719078063964844,1,0.061958689242601395,0.9231364130973816
21.124332427978516,32.92494201660156,1,0.04997851327061653,0.9207010865211487
23.100521087646484,32.533653259277344,1,0.05541231110692024,0.9215840101242065
32.19617462158203,32.73537063598633,1,0.062151748687028885,0.9287486672401428
42.09807586669922,34.10268783569336,1,0.08652319759130478,0.9335293769836426
39.222511291503906,37.13357925415039,1,0.07753639668226242,0.9330810904502869
27.164865493774414,40.821266174316406,1,0.05768640711903572,0.9251723885536194
34.475303649902344,43.79077911376953,1,0.07048975676298141,0.930245578289032
25.935060501098633,46.81943130493164,1,0.06103586032986641,0.9242063164710999
29.580711364746094,49.89113998413086,1,0.05684124305844307,0.9269354343414307
47.99835968017578,53.12533950805664,1,0.10709816962480545,0.9344441890716553
70.49388122558594,57.159122467041016,1,0.16063188016414642,0.9338476061820984
90.06549072265625,62.74028396606445,1,0.20396114885807037,0.9287272691726685
83.12713623046875,69.42562866210938,1,0.18723157048225403,0.9304466843605042
97.02323150634766,75.50828552246094,1,0.21983027458190918,0.927355170249939
80.49644470214844,82.04031372070312,1,0.1810111105442047,0.9311312437057495
97.22684478759766,87.42571258544922,1,0.2202908843755722,0.9273259043693542
92.72699737548828,92.35304260253906,1,0.20994563400745392,0.9281836748123169
101.9574966430664,96.12635803222656,1,0.23156143724918365,0.9264402985572815
119.3082275390625,99.48097229003906,1,0.2727782130241394,0.9224511384963989
88.71131134033203,103.4203872680664,1,0.20091839134693146,0.9290467500686646
69.21646881103516,105.04396057128906,1,0.15822584927082062,0.9341727495193481
83.45687866210938,103.74761962890625,1,0.18807731568813324,0.9303463101387024
78.56983184814453,101.90057373046875,1,0.17654849588871002,0.9316543936729431
88.63238525390625,99.52342987060547,1,0.20072904229164124,0.9290658235549927
75.12908935546875,97.79478454589844,1,0.16906411945819855,0.9326167702674866
75.8048324584961,95.65324401855469,1,0.1704336255788803,0.932427167892456
81.22835540771484,93.57290649414062,1,0.18271273374557495,0.9309245347976685
