Actual_Traffic,Predicted_Traffic,OAI_Instances,Energy_Wh_OAI2x,QoS_Score_OAI2x
60.3840446472168,90.2774887084961,2,0.11416468769311905,0.9273659586906433
75.49118041992188,87.90847778320312,2,0.15459881722927094,0.9322267770767212
69.34428405761719,86.78372192382812,2,0.14270226657390594,0.9303714632987976
60.4849853515625,86.09595489501953,2,0.1142183318734169,0.9274018406867981
85.60704803466797,85.17308807373047,2,0.1781015843153,0.9336368441581726
99.12348175048828,85.74786376953125,2,0.22417347133159637,0.9346766471862793
96.50794219970703,88.1014633178711,2,0.2158588021993637,0.9344706535339355
136.62521362304688,91.16900634765625,2,0.3129827380180359,0.934413731098175
165.25746154785156,97.05669403076172,2,0.3719514310359955,0.930568516254425
201.201171875,105.9907455444336,2,0.4567396342754364,0.9266873002052307
186.84156799316406,118.34304809570312,2,0.42302703857421875,0.9280406832695007
184.88160705566406,130.09695434570312,2,0.41860541701316833,0.9282317161560059
196.5148468017578,139.9163055419922,2,0.445464164018631,0.9271335601806641
166.40164184570312,148.24754333496094,2,0.37482795119285583,0.9304172396659851
159.748779296875,152.4270477294922,2,0.35915088653564453,0.931291401386261
142.14773559570312,153.07278442382812,2,0.32342615723609924,0.9336949586868286
154.7196044921875,150.1149139404297,2,0.3473992347717285,0.9319998621940613
121.45088195800781,146.34510803222656,2,0.28009459376335144,0.9357576370239258
97.3636703491211,139.8341064453125,2,0.2185993641614914,0.934547483921051
93.29705810546875,130.77536010742188,2,0.20522217452526093,0.9342436790466309
114.29834747314453,121.00414276123047,2,0.26443952322006226,0.9354966878890991
100.23481750488281,113.3904037475586,2,0.2276737242937088,0.9347480535507202
122.00444030761719,106.74867248535156,2,0.2812887132167816,0.9357713460922241
131.6180877685547,103.03667449951172,2,0.30297529697418213,0.9351062178611755
116.93319702148438,102.09330749511719,2,0.2702992260456085,0.9355984926223755
118.62008666992188,101.81095886230469,2,0.2740069031715393,0.9356549382209778
135.99227905273438,102.1146011352539,2,0.3117552697658539,0.934509813785553
147.06065368652344,103.99478149414062,2,0.3324262201786041,0.9330614805221558
138.88687133789062,107.37354278564453,2,0.3173062801361084,0.9341150522232056
133.8757781982422,110.64009094238281,2,0.3075835108757019,0.9347944259643555
152.9968719482422,113.11540985107422,2,0.3435916602611542,0.9322343468666077
156.42881774902344,116.26617431640625,2,0.3514280915260315,0.9317513704299927
169.4835662841797,119.66715240478516,2,0.3827293813228607,0.9300159811973572
163.75152587890625,123.78413391113281,2,0.36839890480041504,0.9307597875595093
158.65945434570312,127.36135864257812,2,0.35667362809181213,0.9314497113227844
137.4329833984375,129.82559204101562,2,0.31453806161880493,0.9343135356903076
152.3700714111328,129.705322265625,2,0.34233105182647705,0.9323123097419739
127.01263427734375,129.26483154296875,2,0.2929929196834564,0.935761034488678
152.820556640625,126.6745834350586,2,0.3432293236255646,0.9322569370269775
176.77700805664062,125.13153076171875,2,0.4003234803676605,0.9291168451309204
192.86590576171875,126.0760269165039,2,0.4368951916694641,0.9274662137031555
183.42355346679688,129.53204345703125,2,0.4153217375278473,0.9283950924873352
184.990478515625,133.2618865966797,2,0.4188486337661743,0.9282350540161133
187.21275329589844,136.86399841308594,2,0.423834890127182,0.9279985427856445
159.4888916015625,140.0955047607422,2,0.3585956394672394,0.9313350319862366
171.99127197265625,140.5156707763672,2,0.3888796269893646,0.9297052621841431
194.13833618164062,140.290283203125,2,0.43985411524772644,0.9273404479026794
228.26318359375,141.33424377441406,2,0.5219440460205078,0.9239112734794617
241.51046752929688,145.56570434570312,2,0.5521063804626465,0.9220415353775024
244.6593475341797,152.08981323242188,2,0.5592756271362305,0.9217550754547119
249.58541870117188,159.36436462402344,2,0.570679783821106,0.9214680790901184
247.23959350585938,166.57484436035156,2,0.5652757883071899,0.9216084480285645
265.0201416015625,172.58627319335938,2,0.6049755215644836,0.9208799600601196
240.32337951660156,178.59603881835938,2,0.5494440793991089,0.9222072958946228
158.54978942871094,181.61082458496094,2,0.35641252994537354,0.9314602017402649
155.03573608398438,175.8011474609375,2,0.3481168746948242,0.9319475293159485
144.84698486328125,165.74325561523438,2,0.32839101552963257,0.9333407282829285
138.514404296875,153.5706329345703,2,0.3166307508945465,0.934172511100769
132.9854736328125,141.08819580078125,2,0.30579015612602234,0.9349255561828613
156.1044464111328,129.4374542236328,2,0.35064536333084106,0.9317925572395325
143.25057983398438,121.33203125,2,0.3254808485507965,0.9335345029830933
110.40299224853516,114.91500854492188,2,0.2549460828304291,0.9353129863739014
97.31256103515625,107.75833892822266,2,0.21843652427196503,0.9345417022705078
86.71900939941406,100.15496826171875,2,0.18217603862285614,0.9337178468704224
83.89701080322266,92.42352294921875,2,0.1720682829618454,0.9335177540779114
73.62907409667969,85.38943481445312,2,0.154266819357872,0.9316739439964294
70.73995971679688,78.83321380615234,2,0.1470862478017807,0.930804431438446
68.29297637939453,73.12323760986328,2,0.13812027871608734,0.9300337433815002
68.8512954711914,68.54022216796875,2,0.14055512845516205,0.9302085638046265
62.69630813598633,65.33277130126953,2,0.1173165813088417,0.928176999092102
50.40756607055664,62.96990966796875,2,0.12476519495248795,0.9235595464706421
43.28965759277344,60.50920104980469,2,0.10291514545679092,0.9206199049949646
53.27710723876953,57.935516357421875,2,0.11820188909769058,0.9247814416885376
35.42388153076172,56.518104553222656,2,0.09509501606225967,0.9211620688438416
47.456119537353516,54.70936965942383,2,0.11413774639368057,0.9221898913383484
37.72016143798828,53.98219680786133,2,0.10025731474161148,0.9210091233253479
21.843610763549805,53.3401985168457,2,0.05733732506632805,0.9160561561584473
25.453271865844727,51.84916687011719,2,0.06824985891580582,0.9179222583770752
17.199329376220703,50.444007873535156,2,0.0410369448363781,0.9120853543281555
16.195720672607422,48.8812370300293,2,0.045049648731946945,0.9108191728591919
21.965463638305664,47.95590591430664,2,0.05769727751612663,0.9161103963851929
12.941641807556152,48.285911560058594,2,0.033612530678510666,0.9062156081199646
10.388400077819824,49.44717788696289,2,0.0024267248809337616,0.9015293121337891
22.716663360595703,50.97636032104492,2,0.06001977249979973,0.9163919687271118
17.236968994140625,53.464942932128906,2,0.04113749787211418,0.9121376276016235
22.082717895507812,56.33961868286133,2,0.05806742236018181,0.9161561131477356
