timesteps,ep_return,ep_len,sec_mean,power_mean,perf_mean,qos_violation_rate,switches,scale_events,frac_time_oai,mean_k
178828,-2519.673491433263,2353,0.007962299380617677,0.8402041773871062,0.955937764693259,0.3926901827454314,248,84,0.3926901827454314,1.5119047619047619
178828,-2474.946134492755,2353,0.007850269780829122,0.847810106889471,0.956476594583055,0.38291542711432214,249,75,0.38291542711432214,1.5438401775804662
178828,-2436.8784008920193,2353,0.007793313522979101,0.8250983169977583,0.9570680617070229,0.3727156821079473,254,70,0.3727156821079473,1.4914481185860888
178828,-2467.865895524621,2353,0.007847619320345505,0.8375631685060387,0.9567011561841596,0.3773905652358691,255,71,0.3773905652358691,1.5236486486486487
188240,-2272.017065271735,2353,0.00741741956901114,0.7796516612748414,0.9593574862453819,0.3259668508287293,172,82,0.3259668508287293,1.4667535853976532
188240,-2260.668920189142,2353,0.0074495718405964756,0.7831734928282281,0.9597960025059432,0.31874203144921376,180,77,0.31874203144921376,1.508
188240,-2289.7958840727806,2353,0.007500733796283888,0.7972294430351744,0.9596672750157698,0.3144921376965576,192,73,0.3144921376965576,1.5216216216216216
188240,-2302.7484992444515,2353,0.007565900375914181,0.79263413763026,0.9595431694820289,0.319592010199745,194,71,0.319592010199745,1.4627659574468086
197652,-2229.96718069911,2353,0.007473756754570995,0.7836769278182205,0.9610644830727243,0.28771780705482364,176,59,0.28771780705482364,1.4889217134416544
197652,-2219.0111054182053,2353,0.007520589665957017,0.7790992895035961,0.9616295690238602,0.27624309392265195,156,64,0.27624309392265195,1.4476923076923076
197652,-2220.2025904506445,2353,0.00748357427363073,0.7807637176714296,0.9612601005772656,0.2864428389290268,166,64,0.2864428389290268,1.4629080118694362
197652,-2264.2915470302105,2353,0.007633151815328676,0.7914104965510289,0.960983121187394,0.2911177220569486,186,54,0.2911177220569486,1.448175182481752
207064,-2554.8210207521915,2353,0.007932376323617707,0.878207319855842,0.9549261354356434,0.41096472588185295,240,89,0.41096472588185295,1.4715615305067218
207064,-2571.2726117819548,2353,0.007899769649981797,0.8810887986479847,0.9543987358320636,0.41946451338716534,233,101,0.41946451338716534,1.4812563323201622
207064,-2527.681927755475,2353,0.007838428979555499,0.8737011759067362,0.9552514479102553,0.402039949001275,228,91,0.402039949001275,1.4661733615221988
207064,-2495.4741004407406,2353,0.007757031802967495,0.8544252982455722,0.9554095883801091,0.4028899277518062,212,99,0.4028899277518062,1.4778481012658229
216476,-2676.650771573186,2353,0.007901540777894964,0.9025709429954499,0.95129258063718,0.486612834679133,251,126,0.486612834679133,1.5004366812227075
216476,-2650.4988046884537,2353,0.007888751923240392,0.8792321390665899,0.9518975537734188,0.4747131321716957,270,116,0.4747131321716957,1.4923903312444047
216476,-2617.165790915489,2353,0.007910847598077279,0.8840105513081468,0.9528359113679863,0.4585635359116022,286,90,0.4585635359116022,1.5069508804448564
216476,-2660.4235136657953,2353,0.00789966721211778,0.8939265092788126,0.9515006762588475,0.4861878453038674,250,123,0.4861878453038674,1.5166083916083917
225888,-2575.8371567875147,2353,0.007824788864799353,0.861225666464819,0.9533487957333485,0.44963875903102424,281,91,0.44963875903102424,1.492438563327032
225888,-2565.794576495886,2353,0.007733671771351737,0.8414307903139023,0.9529820435410907,0.4585635359116022,269,103,0.4585635359116022,1.5199258572752548
225888,-2586.360565304756,2353,0.0076556687225570645,0.8568419762940493,0.951972511642495,0.4785380365490863,254,124,0.4785380365490863,1.5115452930728241
225888,-2634.3457864373922,2353,0.008118654129182848,0.8728892911103651,0.9535535049347283,0.4445388865278368,294,86,0.4445388865278368,1.5019120458891013
235300,-2560.050044387579,2353,0.007920272286027066,0.8399084069046931,0.95443133134007,0.425414364640884,251,94,0.425414364640884,1.4945054945054945
235300,-2611.679760605097,2353,0.008013284728968024,0.8464105956056905,0.9534275532782053,0.44878878028049296,277,98,0.44878878028049296,1.487689393939394
235300,-2613.8378012776375,2353,0.00815377602441956,0.8543587619327151,0.9542864258878038,0.4300892477688058,282,84,0.4300892477688058,1.4871541501976284
235300,-2540.88691970706,2353,0.007937410186599787,0.8402712903172728,0.9549057094330389,0.41946451338716534,279,83,0.41946451338716534,1.4853090172239107
244712,-2678.9043043255806,2353,0.008422775066204771,0.8702711379634437,0.9543055854500277,0.425414364640884,298,78,0.425414364640884,1.5204795204795205
244712,-2670.2488316744566,2353,0.00828127005438115,0.8694688512120812,0.9535163898342374,0.445388865278368,291,95,0.445388865278368,1.508587786259542
244712,-2650.92215937376,2353,0.008350955811398452,0.8626367978678832,0.9545359823281239,0.4228644283892903,283,81,0.4228644283892903,1.521608040201005
244712,-2646.72990873456,2353,0.00828801130167855,0.8669129829177743,0.9542250705180754,0.4305142371440714,296,81,0.4305142371440714,1.5301085883514314
254124,-2540.966027110815,2353,0.008066747995848259,0.8422057790245546,0.9560106391862155,0.3905652358691033,292,62,0.3905652358691033,1.5070729053318825
254124,-2649.5672306269407,2353,0.008208921935751281,0.8653393675051899,0.953946025585348,0.4305142371440714,271,92,0.4305142371440714,1.474827245804541
254124,-2480.2345703542233,2353,0.007937125805440832,0.8335649549479794,0.9566633454090577,0.3820654483637909,247,79,0.3820654483637909,1.5272525027808677
254124,-2435.5213891863823,2353,0.007790737359169467,0.8155947081139885,0.95704843663075,0.37356566085847853,238,79,0.37356566085847853,1.4971558589306029
263536,-2319.176126524806,2353,0.007664190854489743,0.8036958734582852,0.9596383182282049,0.31874203144921376,206,64,0.31874203144921376,1.528
263536,-2370.3451314270496,2353,0.007749370726102886,0.8116886551664881,0.9588802517650992,0.3314917127071823,234,55,0.3314917127071823,1.4807692307692308
263536,-2349.8125290572643,2353,0.0075470349090720045,0.8034846429565436,0.9580255845127033,0.35274118147046324,211,82,0.35274118147046324,1.4927710843373494
263536,-2304.9530560970306,2353,0.007624842052847065,0.8015111671373584,0.9597982932444182,0.31576710582235445,200,65,0.31576710582235445,1.4831763122476447
272948,-2241.441864192486,2353,0.007582280775593476,0.782809946190485,0.961227684288495,0.28771780705482364,172,60,0.28771780705482364,1.4785819793205317
272948,-2256.997747927904,2353,0.007425232457244017,0.7790586104101188,0.9598837311957878,0.3144921376965576,181,72,0.3144921376965576,1.4864864864864864
272948,-2299.363062232733,2353,0.007519333050030181,0.7919702969152675,0.9591588387325172,0.3310667233319167,202,69,0.3310667233319167,1.460847240051348
272948,-2370.207317441702,2353,0.00762204179503467,0.8077519407841788,0.9580620861134527,0.3493412664683383,206,82,0.3493412664683383,1.5133819951338199
282360,-2342.9073539227247,2353,0.007591962925551473,0.8035560479530921,0.958395785896311,0.3472163195920102,198,83,0.3472163195920102,1.5055079559363524
282360,-2333.986067175865,2353,0.0076376914419847295,0.8019690560727134,0.9590336473961866,0.3314917127071823,195,75,0.3314917127071823,1.4846153846153847
282360,-2311.162075906992,2353,0.00770163345225852,0.792104207451071,0.9600976555842924,0.30854228644283893,186,64,0.30854228644283893,1.4862258953168044
282360,-2269.597243666649,2353,0.007548110618359337,0.7847448908872316,0.9601507130147445,0.31151721206969823,185,67,0.31151721206969823,1.4924965893587994
291772,-2213.4331478774548,2353,0.00739170956717075,0.7814823638060424,0.9610820246715521,0.2868678283042924,165,69,0.2868678283042924,1.4844444444444445
291772,-2214.707922399044,2353,0.0073097148322200664,0.7798905029886588,0.9604178252394433,0.30259243518912027,156,76,0.30259243518912027,1.4887640449438202
291772,-2195.3763492554426,2353,0.007371419803146392,0.7810702942758229,0.9614815289701647,0.2779430514237144,150,67,0.2779430514237144,1.4847094801223242
291772,-2224.025283753872,2353,0.00750212940230888,0.7781315430701159,0.9614460258042108,0.27879303017424567,154,69,0.27879303017424567,1.513719512195122
301184,-2214.0348533689976,2353,0.0073872231257425544,0.7872710192249118,0.9609706155857632,0.29026774330641736,150,71,0.29026774330641736,1.4333821376281113
301184,-2203.3972477912903,2353,0.007466998172868906,0.7862245300654093,0.9619321130561261,0.26689332766680834,152,56,0.26689332766680834,1.5095541401273886
301184,-2230.9981928914785,2353,0.007374750416461874,0.7917623167031884,0.9603735683473992,0.3034424139396515,168,73,0.3034424139396515,1.4761904761904763
301184,-2211.4995665997267,2353,0.007185313524945516,0.7867242399804196,0.9598596697658162,0.3123671908202295,155,82,0.3123671908202295,1.5047619047619047
