timesteps,elapsed_s,cpu_pct,cpu_freq_mhz,ram_gb,ram_pct,gpu_power_w,gpu_mem_gb,gpu_util_pct,gpu_temp_c,cumulative_energy_wh
1000,0.3181319236755371,3.8,4049.991999999999,9.90936279296875,3.9,,,,,0.0
2000,3.4118056297302246,3.5,4049.991999999999,9.92751693725586,3.9,,,,,0.0
3000,3.729929208755493,3.2,4049.991999999999,9.92751693725586,3.9,,,,,0.0
4000,6.83283543586731,3.4,4049.991999999999,9.920265197753906,3.9,,,,,0.0
5000,10.350703716278076,3.4,4049.991999999999,9.927265167236328,3.9,,,,,0.0
6000,13.41357684135437,3.4,4049.991999999999,9.921546936035156,3.9,,,,,0.0
7000,13.728074789047241,3.2,4049.991999999999,9.921546936035156,3.9,,,,,0.0
8000,16.808234930038452,3.4,4049.991999999999,9.9278564453125,3.9,,,,,0.0
9000,19.567469835281372,3.3,4049.991999999999,9.909717559814453,3.9,,,,,0.0
10000,22.628358840942383,3.4,4049.991999999999,9.922054290771484,3.9,,,,,0.0
11000,22.9431312084198,3.6,4049.991999999999,9.924503326416016,3.9,,,,,0.0
12000,26.00949215888977,3.4,4049.991999999999,9.909542083740234,3.9,,,,,0.0
13000,29.513452529907227,3.4,4049.991999999999,9.903457641601562,3.9,,,,,0.0
14000,32.57971119880676,3.4,4049.991999999999,9.899612426757812,3.9,,,,,0.0
15000,32.8967924118042,3.3,4049.991999999999,9.903457641601562,3.9,,,,,0.0
16000,35.97492074966431,3.4,4049.991999999999,9.914077758789062,3.9,,,,,0.0
17000,38.7094783782959,3.3,4049.991999999999,9.905502319335938,3.9,,,,,0.0
18000,41.79411840438843,3.4,4049.991999999999,9.897830963134766,3.9,,,,,0.0
19000,42.111119747161865,3.8,4049.991999999999,9.89505386352539,3.9,,,,,0.0
20000,45.189706802368164,3.4,4049.991999999999,9.903633117675781,3.9,,,,,0.0
21000,48.79493856430054,3.3,4049.991999999999,9.890689849853516,3.9,,,,,0.0
22000,51.840718507766724,3.4,4049.991999999999,9.878425598144531,3.9,,,,,0.0
23000,52.15700387954712,3.9,4049.991999999999,9.902435302734375,3.9,,,,,0.0
24000,55.222878217697144,3.4,4049.991999999999,9.89749526977539,3.9,,,,,0.0
25000,57.95486831665039,3.4,4049.991999999999,9.888038635253906,3.9,,,,,0.0
26000,61.0297737121582,3.4,4049.991999999999,9.878791809082031,3.9,,,,,0.0
27000,61.346176624298096,3.2,4049.991999999999,9.876949310302734,3.9,,,,,0.0
28000,64.42185163497925,3.4,4049.991999999999,9.873699188232422,3.9,,,,,0.0
29000,67.97014999389648,3.4,4049.991999999999,9.906097412109375,3.9,,,,,0.0
30000,71.0002453327179,3.4,4049.991999999999,9.88576889038086,3.9,,,,,0.0
31000,71.31507682800293,3.3,4049.991999999999,9.882999420166016,3.9,,,,,0.0
32000,74.37507224082947,3.4,4049.991999999999,9.88912582397461,3.9,,,,,0.0
33000,77.16595220565796,3.4,4049.991999999999,9.892799377441406,3.9,,,,,0.0
34000,80.23596477508545,3.4,4049.991999999999,9.899890899658203,3.9,,,,,0.0
35000,80.55184149742126,3.3,4049.991999999999,9.896244049072266,3.9,,,,,0.0
36000,83.63463258743286,3.3,4049.991999999999,9.873348236083984,3.9,,,,,0.0
37000,86.41460967063904,3.4,4049.991999999999,9.885757446289062,3.9,,,,,0.0
38000,89.48997282981873,3.4,4049.991999999999,9.863250732421875,3.9,,,,,0.0
39000,89.80612540245056,3.2,4049.991999999999,9.863250732421875,3.9,,,,,0.0
40000,92.88421082496643,3.4,4049.991999999999,9.86968994140625,3.9,,,,,0.0
41000,96.48185563087463,3.4,4049.991999999999,9.882530212402344,3.9,,,,,0.0
42000,99.51690292358398,3.4,4049.991999999999,9.890739440917969,3.9,,,,,0.0
43000,99.82816004753113,3.2,4049.991999999999,9.889842987060547,3.9,,,,,0.0
44000,102.89665651321411,3.4,4049.991999999999,9.874332427978516,3.9,,,,,0.0
45000,103.21247005462646,3.9,4049.991999999999,9.8795166015625,3.9,,,,,0.0
46000,108.71882629394531,3.3,4049.991999999999,9.87350845336914,3.9,,,,,0.0
47000,109.03416728973389,3.7,4049.991999999999,9.873626708984375,3.9,,,,,0.0
48000,112.11819291114807,3.4,4049.991999999999,9.864768981933594,3.9,,,,,0.0
49000,112.43324899673462,3.1,4049.991999999999,9.855300903320312,3.9,,,,,0.0
50000,118.56683468818665,3.4,4049.991999999999,9.864017486572266,3.9,,,,,0.0
51000,118.88299512863159,3.2,4049.991999999999,9.864017486572266,3.9,,,,,0.0
52000,121.96710562705994,3.4,4049.991999999999,9.866867065429688,3.9,,,,,0.0
53000,122.28345346450806,3.5,4049.991999999999,9.858531951904297,3.9,,,,,0.0
54000,127.77769994735718,3.4,4049.991999999999,9.874198913574219,3.9,,,,,0.0
55000,128.09523606300354,3.7,4049.991999999999,9.871395111083984,3.9,,,,,0.0
56000,131.18340969085693,3.4,4049.991999999999,9.87051773071289,3.9,,,,,0.0
57000,131.500394821167,3.2,4049.991999999999,9.87051773071289,3.9,,,,,0.0
58000,137.84537982940674,3.4,4049.991999999999,9.88070297241211,3.9,,,,,0.0
59000,138.1615080833435,3.9,4049.991999999999,9.880279541015625,3.9,,,,,0.0
60000,141.23638558387756,3.4,4049.991999999999,9.875816345214844,3.9,,,,,0.0
61000,141.5527102947235,3.2,4049.991999999999,9.875816345214844,3.9,,,,,0.0
62000,147.0651559829712,3.4,4049.991999999999,9.878471374511719,3.9,,,,,0.0
63000,147.3817105293274,3.5,4049.991999999999,9.87015151977539,3.9,,,,,0.0
64000,150.46583724021912,3.4,4049.991999999999,9.868946075439453,3.9,,,,,0.0
65000,150.78189396858215,3.4,4049.991999999999,9.867813110351562,3.9,,,,,0.0
66000,156.35271430015564,3.4,4049.991999999999,9.873218536376953,3.9,,,,,0.0
67000,156.66878056526184,3.3,4049.991999999999,9.873458862304688,3.9,,,,,0.0
68000,159.75765204429626,3.3,4049.991999999999,9.881263732910156,3.9,,,,,0.0
69000,160.0736701488495,3.6,4049.991999999999,9.881011962890625,3.9,,,,,0.0
70000,166.4349775314331,3.4,4049.991999999999,9.886287689208984,3.9,,,,,0.0
71000,166.75121974945068,3.3,4049.991999999999,9.88726806640625,3.9,,,,,0.0
72000,169.8455240726471,3.4,4049.991999999999,9.895343780517578,3.9,,,,,0.0
73000,170.16304802894592,3.8,4049.991999999999,9.886093139648438,3.9,,,,,0.0
74000,175.69099283218384,3.4,4049.991999999999,9.880962371826172,3.9,,,,,0.0
75000,176.00826930999756,4.6,4049.991999999999,9.896408081054688,3.9,,,,,0.0
76000,179.11593317985535,4.4,4049.991999999999,9.870140075683594,3.9,,,,,0.0
77000,179.4330711364746,3.3,4049.991999999999,9.868003845214844,3.9,,,,,0.0
78000,185.41439485549927,3.4,4049.991999999999,9.88827896118164,3.9,,,,,0.0
79000,185.726078748703,3.4,4049.991999999999,9.885063171386719,3.9,,,,,0.0
80000,188.7725157737732,3.3,4049.991999999999,9.869510650634766,3.9,,,,,0.0
81000,189.08773708343506,3.7,4049.991999999999,9.876239776611328,3.9,,,,,0.0
82000,194.58357882499695,3.3,4049.991999999999,9.86465072631836,3.9,,,,,0.0
83000,194.89938879013062,3.2,4049.991999999999,9.86465072631836,3.9,,,,,0.0
84000,197.9777545928955,3.4,4049.991999999999,9.87302017211914,3.9,,,,,0.0
85000,198.2934865951538,3.9,4049.991999999999,9.8646240234375,3.9,,,,,0.0
86000,201.3688292503357,3.4,4049.991999999999,9.880050659179688,3.9,,,,,0.0
87000,203.66059160232544,3.3,4049.991999999999,9.889579772949219,3.9,,,,,0.0
88000,206.73583984375,3.4,4049.991999999999,9.87799072265625,3.9,,,,,0.0
89000,207.05040192604065,3.6,4049.991999999999,9.876155853271484,3.9,,,,,0.0
90000,210.12452602386475,3.3,4049.991999999999,9.86629867553711,3.9,,,,,0.0
91000,211.69881653785706,3.4,4049.991999999999,9.863182067871094,3.9,,,,,0.0
92000,214.78471565246582,3.3,4049.991999999999,9.857776641845703,3.9,,,,,0.0
93000,215.1010103225708,3.6,4049.991999999999,9.850807189941406,3.9,,,,,0.0
94000,218.19492745399475,3.4,4049.991999999999,9.862991333007812,3.9,,,,,0.0
95000,221.49609971046448,3.3,4049.991999999999,9.868988037109375,3.9,,,,,0.0
96000,224.5678186416626,3.4,4049.991999999999,9.868854522705078,3.9,,,,,0.0
97000,224.88151812553406,3.3,4049.991999999999,9.868854522705078,3.9,,,,,0.0
98000,227.96528601646423,3.4,4049.991999999999,9.880390167236328,3.9,,,,,0.0
99000,230.76659870147705,3.4,4049.991999999999,9.852340698242188,3.9,,,,,0.0
100000,233.8832471370697,3.4,4049.991999999999,9.880603790283203,3.9,,,,,0.0
101000,234.2004747390747,3.7,4049.991999999999,9.88553237915039,3.9,,,,,0.0
102000,237.28870701789856,3.4,4049.991999999999,9.88155746459961,3.9,,,,,0.0
103000,240.04132914543152,3.3,4049.991999999999,9.886241912841797,3.9,,,,,0.0
104000,243.1302936077118,3.4,4049.991999999999,9.87405776977539,3.9,,,,,0.0
105000,243.4451711177826,3.4,4049.991999999999,9.872119903564453,3.9,,,,,0.0
106000,246.53065943717957,3.4,4049.991999999999,9.885177612304688,3.9,,,,,0.0
107000,250.11384987831116,3.4,4049.991999999999,9.870166778564453,3.9,,,,,0.0
108000,253.21184992790222,3.4,4049.991999999999,9.870185852050781,3.9,,,,,0.0
109000,253.5278193950653,3.2,4049.991999999999,9.870185852050781,3.9,,,,,0.0
110000,256.60916781425476,3.4,4049.991999999999,9.861900329589844,3.9,,,,,0.0
111000,259.34217834472656,3.9,4049.991999999999,9.862430572509766,3.9,,,,,0.0
112000,262.3909909725189,3.4,4049.991999999999,9.875160217285156,3.9,,,,,0.0
113000,262.7062451839447,3.2,4049.991999999999,9.875160217285156,3.9,,,,,0.0
114000,265.78095388412476,3.4,4049.991999999999,9.859622955322266,3.9,,,,,0.0
115000,269.41960978507996,4.1,4049.991999999999,9.851253509521484,3.9,,,,,0.0
116000,272.49351739883423,3.4,4049.991999999999,9.839946746826172,3.9,,,,,0.0
117000,272.8103258609772,3.2,4049.991999999999,9.839946746826172,3.9,,,,,0.0
118000,275.89363288879395,3.4,4049.991999999999,9.829143524169922,3.9,,,,,0.0
119000,278.6805112361908,3.4,4049.991999999999,9.843097686767578,3.9,,,,,0.0
120000,281.7489404678345,3.4,4049.991999999999,9.830894470214844,3.9,,,,,0.0
121000,282.0638391971588,3.6,4049.991999999999,9.830223083496094,3.9,,,,,0.0
122000,285.14808344841003,3.3,4049.991999999999,9.831047058105469,3.9,,,,,0.0
123000,288.58161211013794,3.4,4049.991999999999,9.806770324707031,3.9,,,,,0.0
124000,291.64941477775574,3.4,4049.991999999999,9.81512451171875,3.9,,,,,0.0
125000,291.9637243747711,3.1,4049.991999999999,9.81512451171875,3.9,,,,,0.0
126000,295.04995942115784,3.4,4049.991999999999,9.808788299560547,3.9,,,,,0.0
127000,297.7357442378998,3.4,4049.991999999999,9.79763412475586,3.9,,,,,0.0
128000,300.83509731292725,3.4,4049.991999999999,9.81503677368164,3.9,,,,,0.0
129000,301.1526417732239,3.5,4049.991999999999,9.814556121826172,3.9,,,,,0.0
130000,304.25704288482666,3.4,4049.991999999999,9.818740844726562,3.9,,,,,0.0
131000,304.57469296455383,3.1,4049.991999999999,9.818740844726562,3.9,,,,,0.0
132000,309.97939801216125,3.3,4049.991999999999,9.815437316894531,3.9,,,,,0.0
133000,310.295040845871,3.9,4049.991999999999,9.82187271118164,3.9,,,,,0.0
134000,313.3958625793457,3.4,4049.991999999999,9.806686401367188,3.9,,,,,0.0
135000,313.7123067378998,3.1,4049.991999999999,9.805267333984375,3.9,,,,,0.0
136000,319.77655720710754,3.4,4049.991999999999,9.812690734863281,3.9,,,,,0.0
137000,320.0884602069855,3.6,4049.991999999999,9.822303771972656,3.9,,,,,0.0
138000,323.12468910217285,3.4,4049.991999999999,9.818798065185547,3.9,,,,,0.0
139000,323.43630170822144,3.4,4049.991999999999,9.816810607910156,3.9,,,,,0.0
140000,327.13541650772095,3.4,4049.991999999999,9.815940856933594,3.9,,,,,0.0
141000,327.4516136646271,3.5,4049.991999999999,9.815437316894531,3.9,,,,,0.0
142000,330.52992033958435,3.3,4049.991999999999,9.821331024169922,3.9,,,,,0.0
143000,330.84558367729187,3.4,4049.991999999999,9.821571350097656,3.9,,,,,0.0
144000,336.95752215385437,3.4,4049.991999999999,9.830799102783203,3.9,,,,,0.0
145000,337.27477765083313,3.8,4049.991999999999,9.835212707519531,3.9,,,,,0.0
146000,340.37060809135437,3.4,4049.991999999999,9.825370788574219,3.9,,,,,0.0
147000,340.6881322860718,3.2,4049.991999999999,9.825370788574219,3.9,,,,,0.0
148000,346.1009621620178,3.4,4049.991999999999,9.819332122802734,3.9,,,,,0.0
149000,346.41874527931213,3.4,4049.991999999999,9.81014633178711,3.9,,,,,0.0
150000,349.5225055217743,3.4,4049.991999999999,9.818317413330078,3.9,,,,,0.0
151000,349.83951234817505,3.2,4049.991999999999,9.818317413330078,3.9,,,,,0.0
152000,355.9899032115936,3.4,4049.991999999999,9.82370376586914,3.9,,,,,0.0
153000,356.3054766654968,4.3,4049.991999999999,9.838668823242188,3.9,,,,,0.0
154000,359.38994097709656,3.8,4049.991999999999,9.850479125976562,3.9,,,,,0.0
155000,359.70623874664307,3.2,4049.991999999999,9.844734191894531,3.9,,,,,0.0
156000,365.1585416793823,3.4,4049.991999999999,9.796592712402344,3.9,,,,,0.0
157000,365.4757294654846,3.4,4049.991999999999,9.795379638671875,3.9,,,,,0.0
158000,368.570832490921,3.4,4049.991999999999,9.79928970336914,3.9,,,,,0.0
159000,368.88696217536926,3.3,4049.991999999999,9.79928970336914,3.9,,,,,0.0
160000,374.29851365089417,3.4,4049.991999999999,9.79824447631836,3.9,,,,,0.0
161000,374.61028385162354,3.2,4049.991999999999,9.798004150390625,3.9,,,,,0.0
162000,377.6526412963867,3.4,4049.991999999999,9.79931640625,3.9,,,,,0.0
163000,377.9653534889221,3.2,4049.991999999999,9.79931640625,3.9,,,,,0.0
164000,384.0030403137207,3.4,4049.991999999999,9.790657043457031,3.9,,,,,0.0
165000,384.3141076564789,3.9,4049.991999999999,9.793781280517578,3.9,,,,,0.0
166000,387.3563582897186,3.4,4049.991999999999,9.794052124023438,3.9,,,,,0.0
167000,387.6677770614624,3.2,4049.991999999999,9.794483184814453,3.9,,,,,0.0
168000,391.95541048049927,3.4,4049.991999999999,9.798076629638672,3.9,,,,,0.0
169000,392.2680971622467,3.6,4049.991999999999,9.797538757324219,3.9,,,,,0.0
170000,395.34935450553894,3.4,4049.991999999999,9.796432495117188,3.9,,,,,0.0
171000,395.66625690460205,3.2,4049.991999999999,9.796432495117188,3.9,,,,,0.0
172000,398.7687819004059,3.4,4049.991999999999,9.787593841552734,3.9,,,,,0.0
173000,402.09627294540405,3.4,4049.991999999999,9.803459167480469,3.9,,,,,0.0
174000,405.13358330726624,3.4,4049.991999999999,9.798408508300781,3.9,,,,,0.0
175000,405.44639348983765,3.5,4049.991999999999,9.797477722167969,3.9,,,,,0.0
176000,408.4857244491577,3.4,4049.991999999999,9.809921264648438,3.9,,,,,0.0
177000,410.6386888027191,3.3,4049.991999999999,9.818538665771484,3.9,,,,,0.0
178000,413.6843857765198,3.4,4049.991999999999,9.805641174316406,3.9,,,,,0.0
179000,413.9973759651184,3.1,4049.991999999999,9.805641174316406,3.9,,,,,0.0
180000,417.03586745262146,3.4,4049.991999999999,9.800708770751953,3.9,,,,,0.0
181000,419.8077576160431,3.4,4049.991999999999,9.821800231933594,3.9,,,,,0.0
182000,422.8357472419739,3.4,4049.991999999999,9.824871063232422,3.9,,,,,0.0
183000,423.1463396549225,3.5,4049.991999999999,9.824390411376953,3.9,,,,,0.0
184000,426.22663617134094,3.4,4049.991999999999,9.819961547851562,3.9,,,,,0.0
185000,427.5076415538788,3.3,4049.991999999999,9.802921295166016,3.9,,,,,0.0
186000,430.6067547798157,3.4,4049.991999999999,9.813217163085938,3.9,,,,,0.0
187000,430.92245411872864,3.2,4049.991999999999,9.813217163085938,3.9,,,,,0.0
188000,434.0235860347748,3.4,4049.991999999999,9.797168731689453,3.9,,,,,0.0
189000,437.44874477386475,3.4,4049.991999999999,9.820674896240234,3.9,,,,,0.0
190000,440.47969222068787,3.4,4049.991999999999,9.828224182128906,3.9,,,,,0.0
191000,440.79051327705383,3.1,4049.991999999999,9.828224182128906,3.9,,,,,0.0
192000,443.8268299102783,3.4,4049.991999999999,9.825355529785156,3.9,,,,,0.0
193000,446.41146063804626,3.4,4049.991999999999,9.809040069580078,3.9,,,,,0.0
194000,449.513708114624,3.4,4049.991999999999,9.808799743652344,3.9,,,,,0.0
195000,449.8307104110718,3.2,4049.991999999999,9.808799743652344,3.9,,,,,0.0
196000,452.93955159187317,3.4,4049.991999999999,9.800285339355469,3.9,,,,,0.0
197000,454.28369641304016,3.4,4049.991999999999,9.805587768554688,3.9,,,,,0.0
198000,457.3163192272186,3.4,4049.991999999999,9.792533874511719,3.9,,,,,0.0
