timesteps,ep_return,ep_len,sec_mean,power_mean,perf_mean,qos_violation_rate,switches,scale_events,frac_time_oai,mean_k
282360,-2329.7514669001102,2353,0.007461434040421242,0.8318046181697416,0.9586473949098404,0.328516787080323,206,0,0.328516787080323,1.0
282360,-2376.900141775608,2353,0.007536175891838547,0.8401331816943615,0.9578328830254519,0.34424139396515085,220,0,0.34424139396515085,1.0
282360,-2258.0236287266016,2353,0.007298236164627331,0.8106841014336384,0.9594842253013007,0.3149171270718232,186,0,0.3149171270718232,1.0
282360,-2300.823871731758,2353,0.007484268677518677,0.8192835384564252,0.9594917961551036,0.31321716957076073,204,0,0.31321716957076073,1.0
291772,-2355.54712690413,2353,0.007313205015220625,0.8331127901610242,0.9569562910670075,0.36464088397790057,226,0,0.36464088397790057,1.0
291772,-2348.9809931218624,2353,0.007309176649777966,0.8357028189842315,0.9572741061993675,0.35529111772205696,222,0,0.35529111772205696,1.0
291772,-2395.4144886136055,2353,0.0074210152887100814,0.8399622667306947,0.956655613169283,0.36761580960475987,234,0,0.36761580960475987,1.0
291772,-2428.4726278334856,2353,0.007559554492267101,0.8481885433399672,0.9566778391662983,0.36506587335316615,241,0,0.36506587335316615,1.0
301184,-2326.2813395410776,2353,0.007400529010180199,0.8220411427113232,0.9583479897093378,0.33489162770930725,200,0,0.33489162770930725,1.0
301184,-2341.181192263961,2353,0.007356589851517798,0.8183436581696342,0.957564333931112,0.35274118147046324,206,0,0.35274118147046324,1.0
301184,-2346.0874781757593,2353,0.00741560821992587,0.8252925798328593,0.9579014757872134,0.34381640458988527,210,0,0.34381640458988527,1.0
301184,-2270.705460384488,2353,0.007212955104499814,0.8047839150092372,0.9584944934425483,0.33744156396090097,203,0,0.33744156396090097,1.0
