timesteps,ep_return,ep_len,sec_mean,power_mean,perf_mean,qos_violation_rate,switches,scale_events,frac_time_oai,mean_k
9412,-3169.1207129508257,2353,0.009404422294667494,1.0027342611204246,0.9489585359553504,0.48746281342966424,469,0,0.48746281342966424,1.0
9412,-3144.035252019763,2353,0.00929842845701422,0.9954522343022338,0.9490365110910856,0.4857628559286018,479,0,0.4857628559286018,1.0
9412,-3192.6361486166716,2353,0.009417866552296093,1.0043552623775935,0.9484776043658858,0.4951126221844454,456,0,0.4951126221844454,1.0
9412,-3175.4084671884775,2353,0.009323112967614476,1.0021800962702243,0.9482990600076879,0.5006374840628984,459,0,0.5006374840628984,1.0
18824,-2950.297801181674,2353,0.008821064673298459,0.9518125975228248,0.9509386947141827,0.45898852528686784,429,0,0.45898852528686784,1.0
18824,-3032.8658012598753,2353,0.008996257684033252,0.9676712298970804,0.9499822642719092,0.47301317467063325,457,0,0.47301317467063325,1.0
18824,-3016.346877679229,2353,0.009040487612151576,0.9635004166385441,0.9506147875463613,0.46153846153846156,437,0,0.46153846153846156,1.0
18824,-2990.4358160942793,2353,0.008937142440464223,0.953874081132567,0.9506225450414827,0.463238419039524,442,0,0.463238419039524,1.0
28236,-2842.9301329106092,2353,0.008612849775945576,0.928595726914574,0.952431831418632,0.4330641733956651,389,0,0.4330641733956651,1.0
28236,-2822.0621504187584,2353,0.008631029737027994,0.9223834065442585,0.9532174302373497,0.4152146196345091,392,0,0.4152146196345091,1.0
28236,-2818.7583288252354,2353,0.008612315995813436,0.9205009769339588,0.9531279302788348,0.41861453463663406,387,0,0.41861453463663406,1.0
28236,-2832.4402828365564,2353,0.0085721215204709,0.9228670329577457,0.9525026325666798,0.4313642158946026,400,0,0.4313642158946026,1.0
37648,-2606.114021420479,2353,0.00823348500820085,0.870918023525478,0.9562577637924927,0.36464088397790057,319,0,0.36464088397790057,1.0
37648,-2588.596768051386,2353,0.008094747993787153,0.8715851117943482,0.9559200572248119,0.37144071398215045,320,0,0.37144071398215045,1.0
37648,-2680.738864272833,2353,0.008468331077048627,0.8918448785645273,0.955783601294565,0.37059073523161923,345,0,0.37059073523161923,1.0
37648,-2698.2992481589317,2353,0.008540713982486403,0.889174954464625,0.9557045348846704,0.3727156821079473,356,0,0.3727156821079473,1.0
47060,-2491.5465754270554,2353,0.008123508893995147,0.8453054777673088,0.9585023253864803,0.3242668933276668,275,0,0.3242668933276668,1.0
47060,-2448.311781346798,2353,0.008102422256158847,0.832152583145153,0.959466902793239,0.30684232894177643,278,0,0.30684232894177643,1.0
47060,-2523.53419880569,2353,0.008191482721749951,0.8516670805162639,0.9581709539844693,0.32809179770505736,290,0,0.32809179770505736,1.0
47060,-2474.254022166133,2353,0.008125997317263827,0.8528719495014591,0.9590208972711235,0.3136421589460264,279,0,0.3136421589460264,1.0
56472,-2425.809410855174,2353,0.008121052327757021,0.8301232568618849,0.9600637390975287,0.29706757331066724,256,0,0.29706757331066724,1.0
56472,-2416.3751356452703,2353,0.008042310488232578,0.8340283469144608,0.9600031442506436,0.2957926051848704,262,0,0.2957926051848704,1.0
56472,-2361.1906663924456,2353,0.007893546231196306,0.811841174054541,0.9603201748713807,0.29536761580960474,245,0,0.29536761580960474,1.0
56472,-2371.905017197132,2353,0.008087970631171764,0.8151160068730826,0.9612553453779809,0.2749681257968551,232,0,0.2749681257968551,1.0
65884,-2372.67729704082,2353,0.007970609348718532,0.8205631248149474,0.9605807132331858,0.28771780705482364,243,0,0.28771780705482364,1.0
65884,-2390.8124760985374,2353,0.007945340743313729,0.8161518459516639,0.959768825270397,0.30684232894177643,236,0,0.30684232894177643,1.0
65884,-2322.2235498428345,2353,0.00761916836784243,0.8061777549098007,0.9596926179836012,0.30939226519337015,237,0,0.30939226519337015,1.0
65884,-2363.2306856513023,2353,0.007852523645827024,0.8053150459446402,0.9599087666411427,0.3055673608159796,249,0,0.3055673608159796,1.0
75296,-2349.050036340952,2353,0.007950303854426322,0.7959399624069448,0.9607567989061195,0.29069273268168294,230,0,0.29069273268168294,1.0
75296,-2247.0264398157597,2353,0.0077803591546304505,0.7832660138784344,0.9625323128305088,0.25541861453463666,196,0,0.25541861453463666,1.0
75296,-2323.188516885042,2353,0.007938581196349027,0.8023560277411546,0.9615947216356555,0.2702932426689333,224,0,0.2702932426689333,1.0
75296,-2337.579211845994,2353,0.007909294915525262,0.8063359734255154,0.9610267920642015,0.281767955801105,232,0,0.281767955801105,1.0
84708,-2291.793991357088,2353,0.007921819789853632,0.7964837042210308,0.9622168694209201,0.26051848703782404,209,0,0.26051848703782404,1.0
84708,-2249.5660458505154,2353,0.007856486737747909,0.7808324226256993,0.9628393685265495,0.25074373140671485,206,0,0.25074373140671485,1.0
84708,-2201.2970481812954,2353,0.007705075175513676,0.7802684641472086,0.963366277158083,0.2384190395240119,190,0,0.2384190395240119,1.0
84708,-2289.0417538285255,2353,0.007938536009294108,0.790329570092397,0.9622883733110229,0.2609434764130897,208,0,0.2609434764130897,1.0
94120,-2312.1300582289696,2353,0.007864704135531473,0.7957050942938935,0.9613563325675659,0.27709307267318317,236,0,0.27709307267318317,1.0
94120,-2259.0672347545624,2353,0.00799796388395878,0.7881675805632125,0.963540643643583,0.23416914577135572,198,0,0.23416914577135572,1.0
94120,-2320.297367364168,2353,0.008095926257056971,0.798526212630047,0.962594673879796,0.2503187420314492,216,0,0.2503187420314492,1.0
94120,-2341.0166072249413,2353,0.007834460881379972,0.8094745553203506,0.9604892194701721,0.29239269018274544,229,0,0.29239269018274544,1.0
103532,-2316.7038127183914,2353,0.007797425681874757,0.814117194716595,0.9611200206187549,0.27666808329791753,224,0,0.27666808329791753,1.0
103532,-2279.520676970482,2353,0.007978159585877416,0.7871636708797012,0.9628312902099976,0.24904377390565235,202,0,0.24904377390565235,1.0
103532,-2223.7651906609535,2353,0.007655817408275367,0.7819428123213917,0.9624010932936954,0.2588185295367616,192,0,0.2588185295367616,1.0
103532,-2282.56942781806,2353,0.007854056982557051,0.7873230368038263,0.9618800525152577,0.27071823204419887,210,0,0.27071823204419887,1.0
112944,-2319.2769931554794,2353,0.007819800654484003,0.7994184411691697,0.9608927155827848,0.2864428389290268,238,0,0.2864428389290268,1.0
112944,-2321.630500331521,2353,0.007844953663283829,0.8005846484995274,0.9609800668356523,0.2847428814279643,224,0,0.2847428814279643,1.0
112944,-2220.171612471342,2353,0.007830815461590488,0.7788672253673147,0.9635317824872767,0.2362940926476838,202,0,0.2362940926476838,1.0
112944,-2275.9173568189144,2353,0.007862619691735384,0.7927710605184423,0.9622273764304288,0.2617934551636209,210,0,0.2617934551636209,1.0
