step,actual_traffic_mbps,predicted_traffic_mbps,upf_config,power_w,energy_wh,qos,sec,qos_violation,type_switch,scale_event,cooldown_blocked
208,139.7926,,DPDK,0.820494,0.205124,0.975187,0.00586937,0,0,0,0
209,135.1352,,DPDK,0.820437,0.205109,0.975147,0.00607123,0,0,0,0
210,146.9391,,DPDK,0.820572,0.205143,0.975239,0.00558444,0,0,0,0
211,153.9989,,DPDK,0.820643,0.205161,0.975246,0.00532889,0,0,0,0
212,152.3141,,DPDK,0.820627,0.205157,0.975244,0.00538773,0,0,0,0
213,171.964,,DPDK,0.820801,0.2052,0.975259,0.0047731,0,0,0,0
214,200.9314,,DPDK,0.821011,0.205253,0.975286,0.00408603,0,0,0,0
215,212.9693,,DPDK,0.82109,0.205273,0.975301,0.00385544,0,0,0,0
216,178.9789,,DPDK,0.820855,0.205214,0.975262,0.00458632,0,0,0,0
217,200.6131,,DPDK,0.821009,0.205252,0.975285,0.0040925,0,0,0,0
218,198.4043,,DPDK,0.820994,0.205249,0.975285,0.00413799,0,0,0,0
219,216.9965,,DPDK,0.821116,0.205279,0.975304,0.003784,0,0,0,0
220,199.5061,,DPDK,0.821002,0.20525,0.975287,0.00411517,0,0,0,0
221,198.0701,,DPDK,0.820992,0.205248,0.975285,0.00414496,0,0,0,0
222,184.109,,DPDK,0.820893,0.205223,0.97527,0.00445873,0,0,0,0
223,193.7043,,DPDK,0.820962,0.20524,0.975281,0.00423822,0,0,0,0
224,199.5821,,DPDK,0.821002,0.205251,0.975288,0.00411361,0,0,0,0
225,185.8992,,DPDK,0.820906,0.205227,0.975272,0.00441587,0,0,0,0
226,219.1199,,DPDK,0.821129,0.205282,0.975307,0.00374739,0,0,0,0
227,224.9012,,DPDK,0.821164,0.205291,0.97531,0.00365122,0,0,0,0
228,185.9196,,DPDK,0.820906,0.205227,0.975273,0.00441538,0,0,0,0
229,202.367,,DPDK,0.821021,0.205255,0.97529,0.00405709,0,0,0,0
230,195.3137,,DPDK,0.820973,0.205243,0.975281,0.00420336,0,0,0,0
231,167.8568,,DPDK,0.820767,0.205192,0.975258,0.00488969,0,0,0,0
232,167.5901,,DPDK,0.820765,0.205191,0.975256,0.00489746,0,0,0,0
233,189.3454,,DPDK,0.820931,0.205233,0.975275,0.00433563,0,0,0,0
234,214.1782,,DPDK,0.821098,0.205274,0.975298,0.00383371,0,0,0,0
235,199.6051,,DPDK,0.821002,0.205251,0.975288,0.00411313,0,0,0,0
236,191.3143,,DPDK,0.820945,0.205236,0.975277,0.00429108,0,0,0,0
237,191.8641,,DPDK,0.820949,0.205237,0.975276,0.0042788,0,0,0,0
238,208.4244,,DPDK,0.821061,0.205265,0.975295,0.00393937,0,0,0,0
239,235.4617,,DPDK,0.821226,0.205307,0.97532,0.00348773,0,0,0,0
240,208.0643,,DPDK,0.821059,0.205265,0.975295,0.00394618,0,0,0,0
241,161.7142,,DPDK,0.820714,0.205178,0.975252,0.00507509,0,0,0,0
242,132.7746,,DPDK,0.820407,0.205102,0.975125,0.00617895,0,0,0,0
243,120.6435,,DPDK,0.820215,0.205054,0.975009,0.00679867,0,0,0,0
244,106.9157,,DPDK,0.819963,0.204991,0.974979,0.00766925,0,0,0,0
245,94.1524,,DPDK,0.819702,0.204926,0.974848,0.00870613,0,0,0,0
246,88.2152,,DPDK,0.819624,0.204906,0.97478,0.00929119,0,0,0,0
247,90.9751,,DPDK,0.819652,0.204913,0.974812,0.00900964,0,0,0,0
248,85.5884,,1xOAI,0.773863,0.193466,0.9298,0.00904169,0,1,0,0
249,74.5383,,1xOAI,0.672034,0.168008,0.932802,0.00901595,0,0,0,1
250,71.5663,,1xOAI,0.650503,0.162626,0.933571,0.00908952,0,0,0,0
251,53.8757,,1xOAI,0.496185,0.124046,0.935176,0.00920982,0,0,0,0
252,47.9835,,1xOAI,0.42822,0.107055,0.934442,0.00892432,0,0,0,0
253,39.4967,,1xOAI,0.311226,0.077807,0.933131,0.00787982,0,0,0,0
254,37.9281,,1xOAI,0.309288,0.077322,0.932332,0.00815457,0,0,0,0
255,34.8235,,1xOAI,0.28801,0.072002,0.930459,0.00827057,0,0,0,0
