t,power,model,source_file
549,0.8188213109970093,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
550,0.8188427686691284,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
551,0.8188881874084473,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
552,0.8189133405685425,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
553,0.8188821077346802,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
554,0.8188017010688782,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
555,0.8187776803970337,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
556,0.8188677430152893,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
557,0.8188324570655823,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
558,0.8187934756278992,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
559,0.8189553618431091,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
560,0.8189135193824768,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
561,0.8188940286636353,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
562,0.81895512342453,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
563,0.8191432356834412,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
564,0.8189175724983215,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
565,0.8189234137535095,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
566,0.8189716935157776,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
567,0.8189588785171509,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
568,0.8189572691917419,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
569,0.8192682862281799,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
570,0.819424569606781,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
571,0.8190807104110718,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
572,0.819299578666687,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
573,0.8192266821861267,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
574,0.8191668391227722,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
575,0.8191968202590942,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
576,0.819244921207428,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
577,0.8193287253379822,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
578,0.8194566369056702,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
579,0.8194715976715088,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
580,0.8197279572486877,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
581,0.8195390701293945,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
582,0.8194282054901123,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
583,0.8195822238922119,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
584,0.8195646405220032,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
585,0.8193901181221008,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
586,0.8193285465240479,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
587,0.8193583488464355,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
588,0.8193979859352112,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
589,0.819475531578064,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
590,0.8194531798362732,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
591,0.819378137588501,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
592,0.8194908499717712,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
593,0.8193785548210144,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
594,0.8195135593414307,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
595,0.8196567893028259,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
596,0.8194844126701355,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
597,0.8201020359992981,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
598,0.8197340965270996,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
599,0.8196039795875549,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
600,0.8199271559715271,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
601,0.8198766112327576,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
602,0.8196840286254883,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
603,0.8198292255401611,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
604,0.8195921182632446,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
605,0.819825291633606,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
606,0.8195943832397461,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
607,0.8193628191947937,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
608,0.8195275664329529,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
609,0.8197031617164612,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
610,0.81993168592453,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
611,0.8199025392532349,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
612,0.8202382922172546,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
613,0.8199479579925537,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
614,0.820156455039978,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
615,0.8202686905860901,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
616,0.8203690052032471,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
617,0.8206334710121155,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
618,0.8205193281173706,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
619,0.8205177187919617,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
620,0.8203272223472595,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
621,0.8204168677330017,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
622,0.820601224899292,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
623,0.8203387260437012,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
624,0.819589376449585,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
625,0.8201882243156433,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
626,0.8202771544456482,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
627,0.8202724456787109,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
628,0.8201057314872742,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
629,0.8194524049758911,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
630,0.819537878036499,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
631,0.8195786476135254,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
632,0.8193786144256592,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
633,0.8192310929298401,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
634,0.8195495009422302,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
635,0.8194762468338013,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
636,0.8193058371543884,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
637,0.8192939162254333,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
638,0.8195182085037231,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
639,0.8193452954292297,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
640,0.8193429708480835,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
641,0.8192598819732666,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
642,0.8191223740577698,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
643,0.818957507610321,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
644,0.8189273476600647,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
645,0.8189616203308105,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
646,0.8189122676849365,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
647,0.8188638687133789,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
648,0.8188404440879822,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
649,0.8189157247543335,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
650,0.8189190030097961,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
651,0.8188754320144653,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
652,0.8188726305961609,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
653,0.8188803791999817,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
654,0.8188655972480774,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
655,0.8188680410385132,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
656,0.8188706636428833,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
657,0.8188470005989075,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
658,0.8188758492469788,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
659,0.8189502954483032,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
660,0.8189578056335449,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
661,0.8189306855201721,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
662,0.8190860748291016,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
663,0.8190644383430481,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
664,0.8193698525428772,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
665,0.8192422986030579,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
666,0.8191683292388916,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
667,0.8194970488548279,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
668,0.819506049156189,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
669,0.8195998072624207,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
670,0.8192727565765381,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
671,0.8192614912986755,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
672,0.8201195597648621,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
673,0.8194423913955688,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
674,0.8193179965019226,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
675,0.8202077746391296,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
676,0.8197582960128784,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
677,0.8200913667678833,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
678,0.8196554183959961,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
679,0.8199541568756104,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
680,0.819851815700531,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
681,0.8199734091758728,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
682,0.8200370073318481,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
683,0.820246696472168,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
684,0.8198789358139038,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
685,0.8202763199806213,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
686,0.8197665214538574,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
687,0.8208306431770325,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
688,0.8201614022254944,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
689,0.8204386234283447,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
690,0.8206108808517456,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
691,0.8202160596847534,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
692,0.8200108408927917,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
693,0.8204765915870667,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
694,0.8201033473014832,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
695,0.8205170631408691,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
696,0.8201485872268677,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
697,0.8205069899559021,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
698,0.8200317621231079,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
699,0.820551872253418,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
700,0.8203940987586975,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
701,0.8203351497650146,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
702,0.8205792307853699,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
703,0.8205026984214783,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
704,0.8204936385154724,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
705,0.8208222389221191,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
706,0.8205760717391968,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
707,0.8204068541526794,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
708,0.8207228183746338,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
709,0.8208337426185608,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
710,0.8210389614105225,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
711,0.8210644721984863,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
712,0.821160614490509,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
713,0.8212704062461853,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
714,0.8211338520050049,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
715,0.8208032250404358,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
716,0.8210242986679077,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
717,0.8211065530776978,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
718,0.8210337162017822,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
719,0.8207669854164124,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
0,0.8207671642303463,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
1,0.820699155330658,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
2,0.8206891417503356,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
3,0.8208350539207456,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
4,0.8206606507301328,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
5,0.8206168413162231,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
6,0.8209586143493652,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
7,0.8207944631576536,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
8,0.8213800191879272,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
9,0.8210428357124328,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
10,0.8210783600807188,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
11,0.8211866021156308,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
12,0.8214457631111144,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
13,0.8211996555328368,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
14,0.8211185336112976,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
15,0.8209959864616392,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
16,0.8211719989776608,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
17,0.8212147951126096,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
18,0.8209925293922424,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
19,0.8209382891654968,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
20,0.8210228681564328,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
21,0.8210377693176268,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
22,0.8211585879325864,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
23,0.8210473060607908,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
24,0.8211355209350584,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
25,0.8211109638214108,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
26,0.8211945891380308,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
27,0.8212161064147948,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
28,0.8211367726325988,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
29,0.8211234211921692,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
30,0.8210693001747128,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
31,0.82126784324646,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
32,0.821222364902496,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
33,0.8213126659393308,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
34,0.8213155865669248,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
35,0.8214139938354492,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
36,0.8216312527656552,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
37,0.8217756152153012,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
38,0.8216659426689148,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
39,0.821780741214752,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
40,0.8215503692626952,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
41,0.8216627836227416,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
42,0.8216778635978697,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
43,0.8215766549110411,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
44,0.8215200304985044,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
45,0.8214367032051084,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
46,0.8212745189666748,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
47,0.8207030892372128,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
48,0.820704698562622,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
49,0.8206716179847716,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
50,0.8206453919410704,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
51,0.820458114147186,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
52,0.820315420627594,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
53,0.819787323474884,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
